,proband_id,test_name,phase,trialn,cong,f,ans,rsp,rt
22,A109,stroop,test,18,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\43-Incongruent.png,Right,Left,1060
23,A109,stroop,test,19,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\49-Congruent.png,Left,Left,2370
24,A109,stroop,test,20,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\43-Congruent.png,Left,Right,2371
25,A109,stroop,test,21,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\15-Incongruent.png,Left,Left,1150
26,A109,stroop,test,22,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\35-Incongruent.png,Right,Right,1740
27,A109,stroop,test,23,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\44-Incongruent.png,Right,Right,1540
28,A109,stroop,test,24,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\47-Incongruent.png,Right,Right,3710
29,A109,stroop,test,25,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\40-Incongruent.png,Right,Right,2350
30,A109,stroop,test,26,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\25-Incongruent.png,Left,Left,1140
31,A109,stroop,test,27,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\27-Incongruent.png,Left,Left,1280
32,A109,stroop,test,28,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\56-Incongruent.png,Right,Right,1181
33,A109,stroop,test,29,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\2-Congruent.png,Right,Right,2120
34,A109,stroop,test,30,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\17-Incongruent.png,Left,Left,1210
35,A109,stroop,test,31,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\12-Congruent.png,Right,Right,2570
36,A109,stroop,test,32,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\12-Incongruent.png,Left,Left,970
37,A109,stroop,test,33,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\26-Incongruent.png,Left,Left,1340
38,A109,stroop,test,34,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\19-Congruent.png,Right,Right,1560
39,A109,stroop,test,35,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\23-Congruent.png,Right,Right,1180
40,A109,stroop,test,36,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\35-Congruent.png,Left,Left,1600
41,A109,stroop,test,37,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\46-Congruent.png,Left,Left,2381
42,A109,stroop,test,38,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\8-Incongruent.png,Left,Left,1530
43,A109,stroop,test,39,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\29-Congruent.png,Left,Left,1230
44,A109,stroop,test,40,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\14-Congruent.png,Right,Right,1150
45,A109,stroop,test,41,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\33-Congruent.png,Left,Left,970
46,A109,stroop,test,42,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\13-Incongruent.png,Left,Left,900
47,A109,stroop,test,43,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\55-Incongruent.png,Right,Right,1100
48,A109,stroop,test,44,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\54-Congruent.png,Left,Left,1260
49,A109,stroop,test,45,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\8-Congruent.png,Right,Right,1010
50,A109,stroop,test,46,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\13-Congruent.png,Right,Right,1630
51,A109,stroop,test,47,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\40-Congruent.png,Left,Left,1150
52,A109,stroop,test,48,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\9-Incongruent.png,Left,Left,1150
53,A109,stroop,test,49,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\50-Congruent.png,Left,Left,1020
54,A109,stroop,test,50,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\5-Congruent.png,Right,Right,1710
55,A109,stroop,test,51,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\5-Incongruent.png,Left,Left,1130
56,A109,stroop,test,52,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\53-Incongruent.png,Right,Right,1310
57,A109,stroop,test,53,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\1-Incongruent.png,Left,Left,1040
58,A109,stroop,test,54,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\28-Congruent.png,Right,Right,1560
59,A109,stroop,test,55,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\34-Incongruent.png,Right,Right,1490
60,A109,stroop,test,56,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\20-Incongruent.png,Left,Left,1040
61,A109,stroop,test,57,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\38-Incongruent.png,Right,Right,770
62,A109,stroop,test,58,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\32-Incongruent.png,Right,Right,720
63,A109,stroop,test,59,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\9-Congruent.png,Right,Right,600
64,A109,stroop,test,60,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\55-Congruent.png,Left,Left,1430
65,A109,stroop,test,61,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\33-Incongruent.png,Right,Right,1011
66,A109,stroop,test,62,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\49-Incongruent.png,Right,Right,1400
67,A109,stroop,test,63,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\4-Congruent.png,Right,Right,1220
68,A109,stroop,test,64,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\6-Congruent.png,Right,Right,1140
69,A109,stroop,test,65,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\48-Congruent.png,Left,Left,1060
70,A109,stroop,test,66,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\52-Congruent.png,Left,Left,1510
71,A109,stroop,test,67,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\51-Congruent.png,Left,Left,1100
72,A109,stroop,test,68,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\16-Congruent.png,Right,Right,1060
73,A109,stroop,test,69,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\24-Congruent.png,Right,Right,870
74,A109,stroop,test,70,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\41-Incongruent.png,Right,Right,1260
75,A109,stroop,test,71,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\48-Incongruent.png,Right,Right,1600
76,A109,stroop,test,72,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\4-Incongruent.png,Left,Left,1200
77,A109,stroop,test,73,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\54-Incongruent.png,Right,Right,950
78,A109,stroop,test,74,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\39-Incongruent.png,Right,Right,890
79,A109,stroop,test,75,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\56-Congruent.png,Left,Left,1410
80,A109,stroop,test,76,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\46-Incongruent.png,Right,Right,1320
81,A109,stroop,test,77,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\22-Congruent.png,Right,Right,1490
82,A109,stroop,test,78,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\21-Incongruent.png,Left,Left,910
83,A109,stroop,test,79,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\37-Incongruent.png,Right,Right,1090
84,A109,stroop,test,80,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\2-Incongruent.png,Left,Left,890
85,A109,stroop,test,81,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\21-Congruent.png,Right,Right,1480
86,A109,stroop,test,82,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\7-Incongruent.png,Left,Left,1040
87,A109,stroop,test,83,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\20-Congruent.png,Right,Right,690
88,A109,stroop,test,84,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\15-Congruent.png,Right,Right,870
89,A109,stroop,test,85,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\26-Congruent.png,Right,Right,901
90,A109,stroop,test,86,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\16-Incongruent.png,Left,Left,1450
91,A109,stroop,test,87,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\50-Incongruent.png,Right,Right,1040
92,A109,stroop,test,88,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\41-Congruent.png,Left,Right,3460
93,A109,stroop,test,89,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\25-Congruent.png,Right,Right,2590
94,A109,stroop,test,90,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\27-Congruent.png,Right,Right,610
95,A109,stroop,test,91,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\18-Incongruent.png,Left,Left,940
96,A109,stroop,test,92,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\30-Incongruent.png,Right,Right,1040
97,A109,stroop,test,93,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\44-Congruent.png,Left,Left,1190
98,A109,stroop,test,94,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\37-Congruent.png,Left,Left,1000
99,A109,stroop,test,95,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\11-Incongruent.png,Left,Left,1090
100,A109,stroop,test,96,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\29-Incongruent.png,Right,Right,830
101,A109,stroop,test,97,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\3-Incongruent.png,Left,Left,800
102,A109,stroop,test,98,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\1-Congruent.png,Right,Right,960
103,A109,stroop,test,99,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\52-Incongruent.png,Right,Right,690
104,A109,stroop,test,100,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\14-Incongruent.png,Left,Left,700
105,A109,stroop,test,101,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\47-Congruent.png,Left,Left,1340
106,A109,stroop,test,102,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\19-Incongruent.png,Left,Left,940
107,A109,stroop,test,103,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\11-Congruent.png,Right,Right,1160
108,A109,stroop,test,104,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\22-Incongruent.png,Left,Left,770
109,A109,stroop,test,105,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\7-Congruent.png,Right,Right,840
110,A109,stroop,test,106,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\53-Congruent.png,Left,Left,800
111,A109,stroop,test,107,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\32-Congruent.png,Left,Left,1280
112,A109,stroop,test,108,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\45-Incongruent.png,Right,Right,830
113,A109,stroop,test,109,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\36-Congruent.png,Left,Left,640
114,A109,stroop,test,110,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\51-Incongruent.png,Right,Right,771
115,A109,stroop,test,111,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\18-Congruent.png,Right,Right,620
0,A110,stroop,practice,0,n/a,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\prac_1.png,Right,Right,2520
1,A110,stroop,practice,1,n/a,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\prac_2.png,Left,Left,701
2,A110,stroop,practice,2,n/a,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\prac_3.png,Right,Right,630
3,A110,stroop,practice,3,n/a,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\prac_4.png,Right,Right,580
4,A110,stroop,test,0,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\6-Incongruent.png,Left,Left,3710
5,A110,stroop,test,1,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\30-Congruent.png,Left,Left,2010
6,A110,stroop,test,2,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\3-Congruent.png,Right,Right,1580
7,A110,stroop,test,3,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\23-Incongruent.png,Left,Left,654
8,A110,stroop,test,4,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\39-Congruent.png,Left,Left,1090
9,A110,stroop,test,5,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\45-Congruent.png,Left,Left,740
10,A110,stroop,test,6,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\31-Incongruent.png,Right,Right,1690
11,A110,stroop,test,7,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\28-Incongruent.png,Left,Left,820
12,A110,stroop,test,8,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\31-Congruent.png,Left,Left,760
13,A110,stroop,test,9,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\10-Congruent.png,Right,Right,610
14,A110,stroop,test,10,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\10-Incongruent.png,Left,Left,1220
15,A110,stroop,test,11,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\24-Incongruent.png,Left,Left,710
16,A110,stroop,test,12,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\34-Congruent.png,Left,Left,700
17,A110,stroop,test,13,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\38-Congruent.png,Left,Left,670
18,A110,stroop,test,14,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\42-Congruent.png,Left,Left,870
19,A110,stroop,test,15,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\17-Congruent.png,Right,Right,900
20,A110,stroop,test,16,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\42-Incongruent.png,Right,Right,1090
21,A110,stroop,test,17,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\36-Incongruent.png,Right,Right,860
22,A110,stroop,test,18,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\43-Incongruent.png,Right,Right,1130
23,A110,stroop,test,19,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\49-Congruent.png,Left,Left,780
24,A110,stroop,test,20,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\43-Congruent.png,Left,Left,1140
25,A110,stroop,test,21,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\15-Incongruent.png,Left,Left,740
26,A110,stroop,test,22,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\35-Incongruent.png,Right,Right,1030
27,A110,stroop,test,23,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\44-Incongruent.png,Right,Right,1391
28,A110,stroop,test,24,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\47-Incongruent.png,Right,Right,760
29,A110,stroop,test,25,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\40-Incongruent.png,Right,Right,720
30,A110,stroop,test,26,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\25-Incongruent.png,Left,Left,1310
31,A110,stroop,test,27,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\27-Incongruent.png,Left,Left,640
32,A110,stroop,test,28,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\56-Incongruent.png,Right,Right,700
33,A110,stroop,test,29,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\2-Congruent.png,Right,Right,890
34,A110,stroop,test,30,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\17-Incongruent.png,Left,Left,550
35,A110,stroop,test,31,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\12-Congruent.png,Right,Right,640
36,A110,stroop,test,32,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\12-Incongruent.png,Left,Left,970
37,A110,stroop,test,33,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\26-Incongruent.png,Left,Left,640
38,A110,stroop,test,34,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\19-Congruent.png,Right,Right,630
39,A110,stroop,test,35,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\23-Congruent.png,Right,Right,720
40,A110,stroop,test,36,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\35-Congruent.png,Left,Left,580
41,A110,stroop,test,37,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\46-Congruent.png,Left,Left,680
42,A110,stroop,test,38,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\8-Incongruent.png,Left,Left,1280
43,A110,stroop,test,39,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\29-Congruent.png,Left,Left,661
44,A110,stroop,test,40,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\14-Congruent.png,Right,Right,630
45,A110,stroop,test,41,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\33-Congruent.png,Left,Left,470
46,A110,stroop,test,42,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\13-Incongruent.png,Left,Left,720
47,A110,stroop,test,43,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\55-Incongruent.png,Right,Right,1880
48,A110,stroop,test,44,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\54-Congruent.png,Left,Left,720
49,A110,stroop,test,45,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\8-Congruent.png,Right,Right,830
50,A110,stroop,test,46,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\13-Congruent.png,Right,Right,540
51,A110,stroop,test,47,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\40-Congruent.png,Left,Left,1360
52,A110,stroop,test,48,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\9-Incongruent.png,Left,Left,800
53,A110,stroop,test,49,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\50-Congruent.png,Left,Left,610
54,A110,stroop,test,50,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\5-Congruent.png,Right,Right,460
55,A110,stroop,test,51,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\5-Incongruent.png,Left,Left,480
56,A110,stroop,test,52,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\53-Incongruent.png,Right,Right,550
57,A110,stroop,test,53,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\1-Incongruent.png,Left,Left,490
58,A110,stroop,test,54,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\28-Congruent.png,Right,Right,420
59,A110,stroop,test,55,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\34-Incongruent.png,Right,Right,630
60,A110,stroop,test,56,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\20-Incongruent.png,Left,Left,580
61,A110,stroop,test,57,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\38-Incongruent.png,Right,Right,481
62,A110,stroop,test,58,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\32-Incongruent.png,Right,Right,546
63,A110,stroop,test,59,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\9-Congruent.png,Right,Right,550
64,A110,stroop,test,60,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\55-Congruent.png,Left,Left,760
65,A110,stroop,test,61,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\33-Incongruent.png,Right,Right,1730
66,A110,stroop,test,62,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\49-Incongruent.png,Right,Right,700
67,A110,stroop,test,63,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\4-Congruent.png,Right,Right,820
68,A110,stroop,test,64,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\6-Congruent.png,Right,Right,580
69,A110,stroop,test,65,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\48-Congruent.png,Left,Left,660
70,A110,stroop,test,66,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\52-Congruent.png,Left,Left,660
71,A110,stroop,test,67,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\51-Congruent.png,Left,Left,590
72,A110,stroop,test,68,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\16-Congruent.png,Right,Right,430
73,A110,stroop,test,69,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\24-Congruent.png,Right,Right,520
74,A110,stroop,test,70,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\41-Incongruent.png,Right,Right,830
75,A110,stroop,test,71,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\48-Incongruent.png,Right,Right,760
76,A110,stroop,test,72,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\4-Incongruent.png,Left,Left,480
77,A110,stroop,test,73,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\54-Incongruent.png,Right,Right,1400
78,A110,stroop,test,74,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\39-Incongruent.png,Right,Right,681
79,A110,stroop,test,75,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\56-Congruent.png,Left,Left,550
80,A110,stroop,test,76,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\46-Incongruent.png,Right,Right,781
81,A110,stroop,test,77,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\22-Congruent.png,Right,Right,560
82,A110,stroop,test,78,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\21-Incongruent.png,Left,Right,540
83,A110,stroop,test,79,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\37-Incongruent.png,Right,Right,900
84,A110,stroop,test,80,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\2-Incongruent.png,Left,Left,510
85,A110,stroop,test,81,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\21-Congruent.png,Right,Right,570
86,A110,stroop,test,82,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\7-Incongruent.png,Left,Left,910
87,A110,stroop,test,83,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\20-Congruent.png,Right,Right,660
88,A110,stroop,test,84,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\15-Congruent.png,Right,Right,600
89,A110,stroop,test,85,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\26-Congruent.png,Right,Right,780
90,A110,stroop,test,86,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\16-Incongruent.png,Left,Left,640
91,A110,stroop,test,87,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\50-Incongruent.png,Right,Right,690
92,A110,stroop,test,88,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\41-Congruent.png,Left,Left,630
93,A110,stroop,test,89,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\25-Congruent.png,Right,Right,500
94,A110,stroop,test,90,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\27-Congruent.png,Right,Right,550
95,A110,stroop,test,91,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\18-Incongruent.png,Left,Left,560
96,A110,stroop,test,92,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\30-Incongruent.png,Right,Right,590
97,A110,stroop,test,93,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\44-Congruent.png,Left,Left,751
98,A110,stroop,test,94,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\37-Congruent.png,Left,Right,1620
99,A110,stroop,test,95,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\11-Incongruent.png,Left,Left,2600
100,A110,stroop,test,96,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\29-Incongruent.png,Right,Right,760
101,A110,stroop,test,97,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\3-Incongruent.png,Left,Left,640
102,A110,stroop,test,98,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\1-Congruent.png,Right,Right,630
103,A110,stroop,test,99,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\52-Incongruent.png,Right,Right,1700
