,proband_id,test_name,phase,trialn,sequence,rsp
19,4413,verbal_working_memory,backward,7,48527,False
20,4413,verbal_working_memory,practice,0,6F,True
21,4413,verbal_working_memory,practice,1,G4,True
22,4413,verbal_working_memory,practice,2,3W5,True
23,4413,verbal_working_memory,practice,3,T7L,True
24,4413,verbal_working_memory,practice,4,6GA2,True
25,4413,verbal_working_memory,practice,5,9PF4,True
26,4413,verbal_working_memory,digit letter,0,L2,True
27,4413,verbal_working_memory,digit letter,1,6P,True
28,4413,verbal_working_memory,digit letter,2,B5,True
29,4413,verbal_working_memory,digit letter,3,F7L,True
30,4413,verbal_working_memory,digit letter,4,R4D,True
31,4413,verbal_working_memory,digit letter,5,H18,True
32,4413,verbal_working_memory,digit letter,6,T9A3,True
33,4413,verbal_working_memory,digit letter,7,V1J5,True
34,4413,verbal_working_memory,digit letter,8,7N4L,True
35,4413,verbal_working_memory,digit letter,9,8D6G1,False
36,4413,verbal_working_memory,digit letter,10,K2C7S,True
37,4413,verbal_working_memory,digit letter,11,5P3Y9,True
38,4413,verbal_working_memory,digit letter,12,M4E7Q2,False
39,4413,verbal_working_memory,digit letter,13,W8H5F3,False
40,4413,verbal_working_memory,digit letter,14,6G9A2S,False
0,4414,verbal_working_memory,forward,0,629,True
1,4414,verbal_working_memory,forward,1,375,True
2,4414,verbal_working_memory,forward,2,5417,True
3,4414,verbal_working_memory,forward,3,8396,True
4,4414,verbal_working_memory,forward,4,36925,True
5,4414,verbal_working_memory,forward,5,69471,False
6,4414,verbal_working_memory,forward,6,918427,False
7,4414,verbal_working_memory,forward,7,635482,False
8,4414,verbal_working_memory,backward,0,51,True
9,4414,verbal_working_memory,backward,1,38,True
10,4414,verbal_working_memory,backward,2,493,True
11,4414,verbal_working_memory,backward,3,526,True
12,4414,verbal_working_memory,backward,4,3814,False
13,4414,verbal_working_memory,backward,5,1795,False
14,4414,verbal_working_memory,practice,0,6F,True
15,4414,verbal_working_memory,practice,1,G4,True
16,4414,verbal_working_memory,practice,2,3W5,True
17,4414,verbal_working_memory,practice,3,T7L,True
18,4414,verbal_working_memory,practice,4,6GA2,False
19,4414,verbal_working_memory,practice,5,9PF4,True
20,4414,verbal_working_memory,digit letter,0,L2,True
21,4414,verbal_working_memory,digit letter,1,6P,True
22,4414,verbal_working_memory,digit letter,2,B5,True
23,4414,verbal_working_memory,digit letter,3,F7L,True
24,4414,verbal_working_memory,digit letter,4,R4D,True
25,4414,verbal_working_memory,digit letter,5,H18,True
26,4414,verbal_working_memory,digit letter,6,T9A3,False
27,4414,verbal_working_memory,digit letter,7,V1J5,False
28,4414,verbal_working_memory,digit letter,8,7N4L,False
0,4415,verbal_working_memory,forward,0,629,True
1,4415,verbal_working_memory,forward,1,375,True
2,4415,verbal_working_memory,forward,2,5417,True
3,4415,verbal_working_memory,forward,3,8396,True
4,4415,verbal_working_memory,forward,4,36925,True
5,4415,verbal_working_memory,forward,5,69471,True
6,4415,verbal_working_memory,forward,6,918427,True
7,4415,verbal_working_memory,forward,7,635482,True
8,4415,verbal_working_memory,forward,8,1285346,True
9,4415,verbal_working_memory,forward,9,2814975,False
10,4415,verbal_working_memory,forward,10,38295174,True
11,4415,verbal_working_memory,forward,11,59182647,False
12,4415,verbal_working_memory,backward,0,51,True
13,4415,verbal_working_memory,backward,1,38,True
14,4415,verbal_working_memory,backward,2,493,True
15,4415,verbal_working_memory,backward,3,526,True
16,4415,verbal_working_memory,backward,4,3814,True
17,4415,verbal_working_memory,backward,5,1795,True
18,4415,verbal_working_memory,backward,6,62972,True
19,4415,verbal_working_memory,backward,7,48527,True
20,4415,verbal_working_memory,backward,8,715286,True
21,4415,verbal_working_memory,backward,9,831964,True
22,4415,verbal_working_memory,backward,10,4739128,False
23,4415,verbal_working_memory,backward,11,8129365,False
24,4415,verbal_working_memory,practice,0,6F,True
25,4415,verbal_working_memory,practice,1,G4,True
26,4415,verbal_working_memory,practice,2,3W5,True
27,4415,verbal_working_memory,practice,3,T7L,True
28,4415,verbal_working_memory,practice,4,6GA2,True
29,4415,verbal_working_memory,practice,5,9PF4,True
30,4415,verbal_working_memory,digit letter,0,L2,True
31,4415,verbal_working_memory,digit letter,1,6P,True
32,4415,verbal_working_memory,digit letter,2,B5,True
33,4415,verbal_working_memory,digit letter,3,F7L,True
34,4415,verbal_working_memory,digit letter,4,R4D,True
35,4415,verbal_working_memory,digit letter,5,H18,True
36,4415,verbal_working_memory,digit letter,6,T9A3,True
37,4415,verbal_working_memory,digit letter,7,V1J5,True
38,4415,verbal_working_memory,digit letter,8,7N4L,True
39,4415,verbal_working_memory,digit letter,9,8D6G1,True
40,4415,verbal_working_memory,digit letter,10,K2C7S,True
41,4415,verbal_working_memory,digit letter,11,5P3Y9,True
42,4415,verbal_working_memory,digit letter,12,M4E7Q2,False
43,4415,verbal_working_memory,digit letter,13,W8H5F3,False
44,4415,verbal_working_memory,digit letter,14,6G9A2S,True
45,4415,verbal_working_memory,digit letter,15,R3B4Z1C,False
46,4415,verbal_working_memory,digit letter,16,5T9J2X7,False
47,4415,verbal_working_memory,digit letter,17,E1H8R4D,False
0,4416,verbal_working_memory,forward,0,629,True
1,4416,verbal_working_memory,forward,1,375,True
2,4416,verbal_working_memory,forward,2,5417,True
3,4416,verbal_working_memory,forward,3,8396,True
4,4416,verbal_working_memory,forward,4,36925,True
5,4416,verbal_working_memory,forward,5,69471,True
6,4416,verbal_working_memory,forward,6,918427,True
7,4416,verbal_working_memory,forward,7,635482,True
8,4416,verbal_working_memory,forward,8,1285346,True
9,4416,verbal_working_memory,forward,9,2814975,False
10,4416,verbal_working_memory,forward,10,38295174,True
11,4416,verbal_working_memory,forward,11,59182647,False
12,4416,verbal_working_memory,backward,0,51,True
13,4416,verbal_working_memory,backward,1,38,True
14,4416,verbal_working_memory,backward,2,493,True
15,4416,verbal_working_memory,backward,3,526,True
16,4416,verbal_working_memory,backward,4,3814,False
17,4416,verbal_working_memory,backward,5,1795,False
18,4416,verbal_working_memory,practice,0,6F,True
19,4416,verbal_working_memory,practice,1,G4,True
20,4416,verbal_working_memory,practice,2,3W5,True
21,4416,verbal_working_memory,practice,3,T7L,True
22,4416,verbal_working_memory,practice,4,6GA2,True
23,4416,verbal_working_memory,practice,5,9PF4,True
24,4416,verbal_working_memory,digit letter,0,L2,True
25,4416,verbal_working_memory,digit letter,1,6P,True
26,4416,verbal_working_memory,digit letter,2,B5,True
27,4416,verbal_working_memory,digit letter,3,F7L,False
28,4416,verbal_working_memory,digit letter,4,R4D,True
29,4416,verbal_working_memory,digit letter,5,H18,True
30,4416,verbal_working_memory,digit letter,6,T9A3,True
31,4416,verbal_working_memory,digit letter,7,V1J5,True
32,4416,verbal_working_memory,digit letter,8,7N4L,True
33,4416,verbal_working_memory,digit letter,9,8D6G1,True
34,4416,verbal_working_memory,digit letter,10,K2C7S,False
35,4416,verbal_working_memory,digit letter,11,5P3Y9,False
36,4416,verbal_working_memory,digit letter,12,M4E7Q2,False
37,4416,verbal_working_memory,digit letter,13,W8H5F3,False
38,4416,verbal_working_memory,digit letter,14,6G9A2S,False
0,4422,verbal_working_memory,forward,0,629,True
1,4422,verbal_working_memory,forward,1,375,True
2,4422,verbal_working_memory,forward,2,5417,True
3,4422,verbal_working_memory,forward,3,8396,True
4,4422,verbal_working_memory,forward,4,36925,True
5,4422,verbal_working_memory,forward,5,69471,False
6,4422,verbal_working_memory,forward,6,918427,False
7,4422,verbal_working_memory,forward,7,635482,True
8,4422,verbal_working_memory,forward,8,1285346,True
9,4422,verbal_working_memory,forward,9,2814975,True
10,4422,verbal_working_memory,forward,10,38295174,False
11,4422,verbal_working_memory,forward,11,59182647,False
12,4422,verbal_working_memory,backward,0,51,True
13,4422,verbal_working_memory,backward,1,38,True
14,4422,verbal_working_memory,backward,2,493,True
15,4422,verbal_working_memory,backward,3,526,True
16,4422,verbal_working_memory,backward,4,3814,True
17,4422,verbal_working_memory,backward,5,1795,True
18,4422,verbal_working_memory,backward,6,62972,False
19,4422,verbal_working_memory,backward,7,48527,False
20,4422,verbal_working_memory,practice,0,6F,True
21,4422,verbal_working_memory,practice,1,G4,True
22,4422,verbal_working_memory,practice,2,3W5,True
23,4422,verbal_working_memory,practice,3,T7L,True
24,4422,verbal_working_memory,practice,4,6GA2,True
25,4422,verbal_working_memory,practice,5,9PF4,True
26,4422,verbal_working_memory,digit letter,0,L2,True
27,4422,verbal_working_memory,digit letter,1,6P,True
28,4422,verbal_working_memory,digit letter,2,B5,True
29,4422,verbal_working_memory,digit letter,3,F7L,True
30,4422,verbal_working_memory,digit letter,4,R4D,True
31,4422,verbal_working_memory,digit letter,5,H18,True
32,4422,verbal_working_memory,digit letter,6,T9A3,False
33,4422,verbal_working_memory,digit letter,7,V1J5,False
34,4422,verbal_working_memory,digit letter,8,7N4L,True
35,4422,verbal_working_memory,digit letter,9,8D6G1,False
36,4422,verbal_working_memory,digit letter,10,K2C7S,False
37,4422,verbal_working_memory,digit letter,11,5P3Y9,False
0,4424,verbal_working_memory,forward,0,629,True
1,4424,verbal_working_memory,forward,1,375,True
2,4424,verbal_working_memory,forward,2,5417,True
3,4424,verbal_working_memory,forward,3,8396,True
4,4424,verbal_working_memory,forward,4,36925,True
5,4424,verbal_working_memory,forward,5,69471,True
6,4424,verbal_working_memory,forward,6,918427,True
7,4424,verbal_working_memory,forward,7,635482,True
8,4424,verbal_working_memory,forward,8,1285346,True
9,4424,verbal_working_memory,forward,9,2814975,False
10,4424,verbal_working_memory,forward,10,38295174,False
11,4424,verbal_working_memory,forward,11,59182647,False
12,4424,verbal_working_memory,backward,0,51,True
13,4424,verbal_working_memory,backward,1,38,True
14,4424,verbal_working_memory,backward,2,493,False
15,4424,verbal_working_memory,backward,3,526,True
16,4424,verbal_working_memory,backward,4,3814,False
17,4424,verbal_working_memory,backward,5,1795,True
18,4424,verbal_working_memory,backward,6,62972,False
19,4424,verbal_working_memory,backward,7,48527,False
20,4424,verbal_working_memory,practice,0,6F,True
21,4424,verbal_working_memory,practice,1,G4,True
22,4424,verbal_working_memory,practice,2,3W5,True
23,4424,verbal_working_memory,practice,3,T7L,True
24,4424,verbal_working_memory,practice,4,6GA2,True
25,4424,verbal_working_memory,practice,5,9PF4,True
26,4424,verbal_working_memory,digit letter,0,L2,True
27,4424,verbal_working_memory,digit letter,1,6P,True
28,4424,verbal_working_memory,digit letter,2,B5,True
29,4424,verbal_working_memory,digit letter,3,F7L,True
30,4424,verbal_working_memory,digit letter,4,R4D,False
31,4424,verbal_working_memory,digit letter,5,H18,True
32,4424,verbal_working_memory,digit letter,6,T9A3,False
33,4424,verbal_working_memory,digit letter,7,V1J5,False
34,4424,verbal_working_memory,digit letter,8,7N4L,False
0,4426,verbal_working_memory,forward,0,629,True
1,4426,verbal_working_memory,forward,1,375,True
2,4426,verbal_working_memory,forward,2,5417,True
3,4426,verbal_working_memory,forward,3,8396,True
4,4426,verbal_working_memory,forward,4,36925,True
5,4426,verbal_working_memory,forward,5,69471,True
6,4426,verbal_working_memory,forward,6,918427,True
7,4426,verbal_working_memory,forward,7,635482,True
8,4426,verbal_working_memory,forward,8,1285346,True
9,4426,verbal_working_memory,forward,9,2814975,True
10,4426,verbal_working_memory,forward,10,38295174,False
11,4426,verbal_working_memory,forward,11,59182647,True
12,4426,verbal_working_memory,backward,0,51,True
13,4426,verbal_working_memory,backward,1,38,True
14,4426,verbal_working_memory,backward,2,493,True
15,4426,verbal_working_memory,backward,3,526,True
16,4426,verbal_working_memory,backward,4,3814,False
17,4426,verbal_working_memory,backward,5,1795,True
18,4426,verbal_working_memory,backward,6,62972,False
19,4426,verbal_working_memory,backward,7,48527,False
20,4426,verbal_working_memory,practice,0,6F,False
21,4426,verbal_working_memory,practice,1,G4,True
22,4426,verbal_working_memory,practice,2,3W5,True
23,4426,verbal_working_memory,practice,3,T7L,False
24,4426,verbal_working_memory,practice,4,6GA2,True
25,4426,verbal_working_memory,practice,5,9PF4,True
26,4426,verbal_working_memory,digit letter,0,L2,True
27,4426,verbal_working_memory,digit letter,1,6P,True
28,4426,verbal_working_memory,digit letter,2,B5,True
29,4426,verbal_working_memory,digit letter,3,F7L,True
30,4426,verbal_working_memory,digit letter,4,R4D,True
31,4426,verbal_working_memory,digit letter,5,H18,True
32,4426,verbal_working_memory,digit letter,6,T9A3,True
33,4426,verbal_working_memory,digit letter,7,V1J5,True
34,4426,verbal_working_memory,digit letter,8,7N4L,True
35,4426,verbal_working_memory,digit letter,9,8D6G1,False
36,4426,verbal_working_memory,digit letter,10,K2C7S,True
37,4426,verbal_working_memory,digit letter,11,5P3Y9,False
38,4426,verbal_working_memory,digit letter,12,M4E7Q2,False
39,4426,verbal_working_memory,digit letter,13,W8H5F3,True
40,4426,verbal_working_memory,digit letter,14,6G9A2S,False
41,4426,verbal_working_memory,digit letter,15,R3B4Z1C,False
42,4426,verbal_working_memory,digit letter,16,5T9J2X7,False
43,4426,verbal_working_memory,digit letter,17,E1H8R4D,False
0,A109,verbal_working_memory,forward,0,629,True
1,A109,verbal_working_memory,forward,1,375,True
2,A109,verbal_working_memory,forward,2,5417,True
3,A109,verbal_working_memory,forward,3,8396,True
4,A109,verbal_working_memory,forward,4,36925,True
5,A109,verbal_working_memory,forward,5,69471,False
6,A109,verbal_working_memory,forward,6,918427,False
7,A109,verbal_working_memory,forward,7,635482,False
8,A109,verbal_working_memory,backward,0,51,True
9,A109,verbal_working_memory,backward,1,38,True
10,A109,verbal_working_memory,backward,2,493,True
11,A109,verbal_working_memory,backward,3,526,False
12,A109,verbal_working_memory,backward,4,3814,True
13,A109,verbal_working_memory,backward,5,1795,True
14,A109,verbal_working_memory,backward,6,62972,False
15,A109,verbal_working_memory,backward,7,48527,False
16,A109,verbal_working_memory,practice,0,6F,True
17,A109,verbal_working_memory,practice,1,G4,True
18,A109,verbal_working_memory,practice,2,3W5,True
19,A109,verbal_working_memory,practice,3,T7L,True
20,A109,verbal_working_memory,practice,4,6GA2,True
21,A109,verbal_working_memory,practice,5,9PF4,True
22,A109,verbal_working_memory,digit letter,0,L2,True
23,A109,verbal_working_memory,digit letter,1,6P,True
24,A109,verbal_working_memory,digit letter,2,B5,True
25,A109,verbal_working_memory,digit letter,3,F7L,True
26,A109,verbal_working_memory,digit letter,4,R4D,False
27,A109,verbal_working_memory,digit letter,5,H18,True
28,A109,verbal_working_memory,digit letter,6,T9A3,False
29,A109,verbal_working_memory,digit letter,7,V1J5,False
30,A109,verbal_working_memory,digit letter,8,7N4L,False
0,A110,verbal_working_memory,forward,0,629,True
1,A110,verbal_working_memory,forward,1,375,True
2,A110,verbal_working_memory,forward,2,5417,True
3,A110,verbal_working_memory,forward,3,8396,True
4,A110,verbal_working_memory,forward,4,36925,True
5,A110,verbal_working_memory,forward,5,69471,True
6,A110,verbal_working_memory,forward,6,918427,False
7,A110,verbal_working_memory,forward,7,635482,True
8,A110,verbal_working_memory,forward,8,1285346,True
9,A110,verbal_working_memory,forward,9,2814975,False
10,A110,verbal_working_memory,forward,10,38295174,False
11,A110,verbal_working_memory,forward,11,59182647,False
12,A110,verbal_working_memory,backward,0,51,True
13,A110,verbal_working_memory,backward,1,38,True
14,A110,verbal_working_memory,backward,2,493,True
15,A110,verbal_working_memory,backward,3,526,True
16,A110,verbal_working_memory,backward,4,3814,True
17,A110,verbal_working_memory,backward,5,1795,True
18,A110,verbal_working_memory,backward,6,62972,True
19,A110,verbal_working_memory,backward,7,48527,True
20,A110,verbal_working_memory,backward,8,715286,False
21,A110,verbal_working_memory,backward,9,831964,False
22,A110,verbal_working_memory,practice,0,6F,True
23,A110,verbal_working_memory,practice,1,G4,True
24,A110,verbal_working_memory,practice,2,3W5,True
25,A110,verbal_working_memory,practice,3,T7L,True
26,A110,verbal_working_memory,practice,4,6GA2,False
27,A110,verbal_working_memory,practice,5,9PF4,False
28,A110,verbal_working_memory,digit letter,0,L2,True
29,A110,verbal_working_memory,digit letter,1,6P,True
30,A110,verbal_working_memory,digit letter,2,B5,True
31,A110,verbal_working_memory,digit letter,3,F7L,True
32,A110,verbal_working_memory,digit letter,4,R4D,True
33,A110,verbal_working_memory,digit letter,5,H18,True
34,A110,verbal_working_memory,digit letter,6,T9A3,True
35,A110,verbal_working_memory,digit letter,7,V1J5,True
36,A110,verbal_working_memory,digit letter,8,7N4L,False
37,A110,verbal_working_memory,digit letter,9,8D6G1,False
38,A110,verbal_working_memory,digit letter,10,K2C7S,False
39,A110,verbal_working_memory,digit letter,11,5P3Y9,False
0,C102,verbal_working_memory,forward,0,629,True
1,C102,verbal_working_memory,forward,1,375,True
2,C102,verbal_working_memory,forward,2,5417,True
3,C102,verbal_working_memory,forward,3,8396,True
4,C102,verbal_working_memory,forward,4,36925,True
5,C102,verbal_working_memory,forward,5,69471,True
6,C102,verbal_working_memory,forward,6,918427,True
7,C102,verbal_working_memory,forward,7,635482,True
8,C102,verbal_working_memory,forward,8,1285346,True
9,C102,verbal_working_memory,forward,9,2814975,True
10,C102,verbal_working_memory,forward,10,38295174,True
11,C102,verbal_working_memory,forward,11,59182647,True
12,C102,verbal_working_memory,backward,0,51,True
13,C102,verbal_working_memory,backward,1,38,True
14,C102,verbal_working_memory,backward,2,493,True
15,C102,verbal_working_memory,backward,3,526,True
16,C102,verbal_working_memory,backward,4,3814,True
17,C102,verbal_working_memory,backward,5,1795,True
18,C102,verbal_working_memory,backward,6,62972,True
19,C102,verbal_working_memory,backward,7,48527,True
20,C102,verbal_working_memory,backward,8,715286,True
21,C102,verbal_working_memory,backward,9,831964,True
22,C102,verbal_working_memory,backward,10,4739128,True
23,C102,verbal_working_memory,backward,11,8129365,True
24,C102,verbal_working_memory,practice,0,6F,True
25,C102,verbal_working_memory,practice,1,G4,True
26,C102,verbal_working_memory,practice,2,3W5,True
27,C102,verbal_working_memory,practice,3,T7L,True
28,C102,verbal_working_memory,practice,4,6GA2,True
29,C102,verbal_working_memory,practice,5,9PF4,True
30,C102,verbal_working_memory,digit letter,0,L2,True
31,C102,verbal_working_memory,digit letter,1,6P,True
32,C102,verbal_working_memory,digit letter,2,B5,True
33,C102,verbal_working_memory,digit letter,3,F7L,True
34,C102,verbal_working_memory,digit letter,4,R4D,True
35,C102,verbal_working_memory,digit letter,5,H18,True
36,C102,verbal_working_memory,digit letter,6,T9A3,True
37,C102,verbal_working_memory,digit letter,7,V1J5,True
38,C102,verbal_working_memory,digit letter,8,7N4L,True
39,C102,verbal_working_memory,digit letter,9,8D6G1,True
40,C102,verbal_working_memory,digit letter,10,K2C7S,True
41,C102,verbal_working_memory,digit letter,11,5P3Y9,True
42,C102,verbal_working_memory,digit letter,12,M4E7Q2,True
43,C102,verbal_working_memory,digit letter,13,W8H5F3,True
44,C102,verbal_working_memory,digit letter,14,6G9A2S,True
45,C102,verbal_working_memory,digit letter,15,R3B4Z1C,True
46,C102,verbal_working_memory,digit letter,16,5T9J2X7,True
47,C102,verbal_working_memory,digit letter,17,E1H8R4D,True
48,C102,verbal_working_memory,digit letter,18,5H9S2N6A,True
49,C102,verbal_working_memory,digit letter,19,D1R9B4K3,True
50,C102,verbal_working_memory,digit letter,20,7M2T6F1Z,False
0,F104,verbal_working_memory,forward,0,629,True
1,F104,verbal_working_memory,forward,1,375,True
2,F104,verbal_working_memory,forward,2,5417,True
3,F104,verbal_working_memory,forward,3,8396,True
4,F104,verbal_working_memory,forward,4,36925,False
5,F104,verbal_working_memory,forward,5,69471,True
6,F104,verbal_working_memory,forward,6,918427,True
7,F104,verbal_working_memory,forward,7,635482,False
8,F104,verbal_working_memory,forward,8,1285346,True
9,F104,verbal_working_memory,forward,9,2814975,False
10,F104,verbal_working_memory,forward,10,38295174,False
11,F104,verbal_working_memory,forward,11,59182647,False
12,F104,verbal_working_memory,backward,0,51,True
13,F104,verbal_working_memory,backward,1,38,True
14,F104,verbal_working_memory,backward,2,493,True
15,F104,verbal_working_memory,backward,3,526,True
16,F104,verbal_working_memory,backward,4,3814,True
17,F104,verbal_working_memory,backward,5,1795,True
18,F104,verbal_working_memory,backward,6,62972,False
19,F104,verbal_working_memory,backward,7,48527,False
20,F104,verbal_working_memory,practice,0,6F,True
21,F104,verbal_working_memory,practice,1,G4,True
22,F104,verbal_working_memory,practice,2,3W5,True
23,F104,verbal_working_memory,practice,3,T7L,True
24,F104,verbal_working_memory,practice,4,6GA2,True
25,F104,verbal_working_memory,practice,5,9PF4,True
26,F104,verbal_working_memory,digit letter,0,L2,True
27,F104,verbal_working_memory,digit letter,1,6P,True
28,F104,verbal_working_memory,digit letter,2,B5,True
29,F104,verbal_working_memory,digit letter,3,F7L,True
30,F104,verbal_working_memory,digit letter,4,R4D,False
31,F104,verbal_working_memory,digit letter,5,H18,True
32,F104,verbal_working_memory,digit letter,6,T9A3,True
33,F104,verbal_working_memory,digit letter,7,V1J5,True
34,F104,verbal_working_memory,digit letter,8,7N4L,True
35,F104,verbal_working_memory,digit letter,9,8D6G1,False
36,F104,verbal_working_memory,digit letter,10,K2C7S,False
37,F104,verbal_working_memory,digit letter,11,5P3Y9,False
0,J108,verbal_working_memory,forward,0,629,True
1,J108,verbal_working_memory,forward,1,375,True
2,J108,verbal_working_memory,forward,2,5417,True
3,J108,verbal_working_memory,forward,3,8396,True
4,J108,verbal_working_memory,forward,4,36925,True
5,J108,verbal_working_memory,forward,5,69471,True
6,J108,verbal_working_memory,forward,6,918427,True
7,J108,verbal_working_memory,forward,7,635482,True
8,J108,verbal_working_memory,forward,8,1285346,True
9,J108,verbal_working_memory,forward,9,2814975,True
10,J108,verbal_working_memory,forward,10,38295174,True
11,J108,verbal_working_memory,forward,11,59182647,True
12,J108,verbal_working_memory,backward,0,51,True
13,J108,verbal_working_memory,backward,1,38,True
14,J108,verbal_working_memory,backward,2,493,True
15,J108,verbal_working_memory,backward,3,526,False
16,J108,verbal_working_memory,backward,4,3814,True
17,J108,verbal_working_memory,backward,5,1795,False
18,J108,verbal_working_memory,backward,6,62972,True
19,J108,verbal_working_memory,backward,7,48527,True
20,J108,verbal_working_memory,backward,8,715286,True
21,J108,verbal_working_memory,backward,9,831964,False
22,J108,verbal_working_memory,backward,10,4739128,False
23,J108,verbal_working_memory,backward,11,8129365,False
24,J108,verbal_working_memory,practice,0,6F,True
25,J108,verbal_working_memory,practice,1,G4,True
26,J108,verbal_working_memory,practice,2,3W5,True
27,J108,verbal_working_memory,practice,3,T7L,True
28,J108,verbal_working_memory,practice,4,6GA2,True
29,J108,verbal_working_memory,practice,5,9PF4,True
30,J108,verbal_working_memory,digit letter,0,L2,True
31,J108,verbal_working_memory,digit letter,1,6P,True
32,J108,verbal_working_memory,digit letter,2,B5,True
33,J108,verbal_working_memory,digit letter,3,F7L,True
34,J108,verbal_working_memory,digit letter,4,R4D,True
35,J108,verbal_working_memory,digit letter,5,H18,True
36,J108,verbal_working_memory,digit letter,6,T9A3,True
37,J108,verbal_working_memory,digit letter,7,V1J5,True
38,J108,verbal_working_memory,digit letter,8,7N4L,True
39,J108,verbal_working_memory,digit letter,9,8D6G1,True
40,J108,verbal_working_memory,digit letter,10,K2C7S,True
41,J108,verbal_working_memory,digit letter,11,5P3Y9,True
42,J108,verbal_working_memory,digit letter,12,M4E7Q2,False
43,J108,verbal_working_memory,digit letter,13,W8H5F3,False
44,J108,verbal_working_memory,digit letter,14,6G9A2S,False
0,K106,verbal_working_memory,forward,0,629,True
1,K106,verbal_working_memory,forward,1,375,True
2,K106,verbal_working_memory,forward,2,5417,True
3,K106,verbal_working_memory,forward,3,8396,True
4,K106,verbal_working_memory,forward,4,36925,True
5,K106,verbal_working_memory,forward,5,69471,True
6,K106,verbal_working_memory,forward,6,918427,True
7,K106,verbal_working_memory,forward,7,635482,True
8,K106,verbal_working_memory,forward,8,1285346,True
9,K106,verbal_working_memory,forward,9,2814975,False
10,K106,verbal_working_memory,forward,10,38295174,False
11,K106,verbal_working_memory,forward,11,59182647,False
12,K106,verbal_working_memory,backward,0,51,True
13,K106,verbal_working_memory,backward,1,38,True
14,K106,verbal_working_memory,backward,2,493,True
15,K106,verbal_working_memory,backward,3,526,True
16,K106,verbal_working_memory,backward,4,3814,True
17,K106,verbal_working_memory,backward,5,1795,True
18,K106,verbal_working_memory,backward,6,62972,False
19,K106,verbal_working_memory,backward,7,48527,False
20,K106,verbal_working_memory,practice,0,6F,True
21,K106,verbal_working_memory,practice,1,G4,True
22,K106,verbal_working_memory,practice,2,3W5,True
23,K106,verbal_working_memory,practice,3,T7L,True
24,K106,verbal_working_memory,practice,4,6GA2,False
25,K106,verbal_working_memory,practice,5,9PF4,True
26,K106,verbal_working_memory,digit letter,0,L2,True
27,K106,verbal_working_memory,digit letter,1,6P,True
28,K106,verbal_working_memory,digit letter,2,B5,True
29,K106,verbal_working_memory,digit letter,3,F7L,True
30,K106,verbal_working_memory,digit letter,4,R4D,True
31,K106,verbal_working_memory,digit letter,5,H18,True
32,K106,verbal_working_memory,digit letter,6,T9A3,True
33,K106,verbal_working_memory,digit letter,7,V1J5,True
34,K106,verbal_working_memory,digit letter,8,7N4L,True
35,K106,verbal_working_memory,digit letter,9,8D6G1,True
36,K106,verbal_working_memory,digit letter,10,K2C7S,False
37,K106,verbal_working_memory,digit letter,11,5P3Y9,False
38,K106,verbal_working_memory,digit letter,12,M4E7Q2,False
39,K106,verbal_working_memory,digit letter,13,W8H5F3,False
40,K106,verbal_working_memory,digit letter,14,6G9A2S,False
0,KK107,verbal_working_memory,forward,0,629,True
1,KK107,verbal_working_memory,forward,1,375,True
2,KK107,verbal_working_memory,forward,2,5417,True
3,KK107,verbal_working_memory,forward,3,8396,True
4,KK107,verbal_working_memory,forward,4,36925,True
5,KK107,verbal_working_memory,forward,5,69471,True
6,KK107,verbal_working_memory,forward,6,918427,True
7,KK107,verbal_working_memory,forward,7,635482,True
8,KK107,verbal_working_memory,forward,8,1285346,True
9,KK107,verbal_working_memory,forward,9,2814975,True
10,KK107,verbal_working_memory,forward,10,38295174,True
11,KK107,verbal_working_memory,forward,11,59182647,False
12,KK107,verbal_working_memory,backward,0,51,True
13,KK107,verbal_working_memory,backward,1,38,True
14,KK107,verbal_working_memory,backward,2,493,True
15,KK107,verbal_working_memory,backward,3,526,True
16,KK107,verbal_working_memory,backward,4,3814,False
17,KK107,verbal_working_memory,backward,5,1795,False
18,KK107,verbal_working_memory,practice,0,6F,True
19,KK107,verbal_working_memory,practice,1,G4,True
20,KK107,verbal_working_memory,practice,2,3W5,True
21,KK107,verbal_working_memory,practice,3,T7L,False
22,KK107,verbal_working_memory,practice,4,6GA2,False
23,KK107,verbal_working_memory,practice,5,9PF4,False
24,KK107,verbal_working_memory,digit letter,0,L2,True
25,KK107,verbal_working_memory,digit letter,1,6P,True
26,KK107,verbal_working_memory,digit letter,2,B5,True
27,KK107,verbal_working_memory,digit letter,3,F7L,True
28,KK107,verbal_working_memory,digit letter,4,R4D,False
29,KK107,verbal_working_memory,digit letter,5,H18,True
30,KK107,verbal_working_memory,digit letter,6,T9A3,False
31,KK107,verbal_working_memory,digit letter,7,V1J5,False
32,KK107,verbal_working_memory,digit letter,8,7N4L,False
0,L105,verbal_working_memory,forward,0,629,True
1,L105,verbal_working_memory,forward,1,375,True
2,L105,verbal_working_memory,forward,2,5417,True
3,L105,verbal_working_memory,forward,3,8396,True
4,L105,verbal_working_memory,forward,4,36925,True
5,L105,verbal_working_memory,forward,5,69471,True
6,L105,verbal_working_memory,forward,6,918427,True
7,L105,verbal_working_memory,forward,7,635482,True
8,L105,verbal_working_memory,forward,8,1285346,False
9,L105,verbal_working_memory,forward,9,2814975,False
10,L105,verbal_working_memory,backward,0,51,True
11,L105,verbal_working_memory,backward,1,38,True
12,L105,verbal_working_memory,backward,2,493,True
