,proband_id,test_name,phase,trialn,digit,symbol,ans,f,rsp,rt
12,4424,digit_symbol,test,2,2,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2503
13,4424,digit_symbol,test,3,6,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,3403
14,4424,digit_symbol,test,4,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2503
15,4424,digit_symbol,test,5,9,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,2004
16,4424,digit_symbol,test,6,5,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1903
17,4424,digit_symbol,test,7,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2303
18,4424,digit_symbol,test,8,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2503
19,4424,digit_symbol,test,9,9,9,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,3703
20,4424,digit_symbol,test,10,6,6,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,2103
21,4424,digit_symbol,test,11,1,1,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,2403
22,4424,digit_symbol,test,12,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1604
23,4424,digit_symbol,test,13,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,2903
24,4424,digit_symbol,test,14,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2503
25,4424,digit_symbol,test,15,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,3303
26,4424,digit_symbol,test,16,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1803
27,4424,digit_symbol,test,17,5,3,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,9504
28,4424,digit_symbol,test,18,1,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,3103
29,4424,digit_symbol,test,19,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2403
30,4424,digit_symbol,test,20,7,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,3303
31,4424,digit_symbol,test,21,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,3003
32,4424,digit_symbol,test,22,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1803
33,4424,digit_symbol,test,23,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2204
34,4424,digit_symbol,test,24,5,5,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,1703
35,4424,digit_symbol,test,25,3,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,2803
36,4424,digit_symbol,test,26,6,9,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,6803
37,4424,digit_symbol,test,27,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,4004
0,4426,digit_symbol,practice,0,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,12831
1,4426,digit_symbol,practice,1,6,6,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,9801
2,4426,digit_symbol,practice,2,8,4,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,3260
3,4426,digit_symbol,practice,3,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,3570
4,4426,digit_symbol,practice,4,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,3241
5,4426,digit_symbol,practice,5,6,5,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,7480
6,4426,digit_symbol,practice,6,2,8,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2450
7,4426,digit_symbol,practice,7,9,2,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,3201
8,4426,digit_symbol,practice,8,3,7,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,2720
9,4426,digit_symbol,practice,9,5,6,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2130
10,4426,digit_symbol,test,0,8,8,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,3806
11,4426,digit_symbol,test,1,1,4,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,2603
12,4426,digit_symbol,test,2,2,8,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2404
13,4426,digit_symbol,test,3,6,2,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,3003
14,4426,digit_symbol,test,4,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2803
15,4426,digit_symbol,test,5,9,5,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,3003
16,4426,digit_symbol,test,6,5,6,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2503
17,4426,digit_symbol,test,7,3,3,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,3203
18,4426,digit_symbol,test,8,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2304
19,4426,digit_symbol,test,9,9,9,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,3703
20,4426,digit_symbol,test,10,6,6,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,2403
21,4426,digit_symbol,test,11,1,1,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,1603
22,4426,digit_symbol,test,12,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1703
23,4426,digit_symbol,test,13,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2003
24,4426,digit_symbol,test,14,3,3,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,2003
25,4426,digit_symbol,test,15,8,8,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,3304
26,4426,digit_symbol,test,16,7,7,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1803
27,4426,digit_symbol,test,17,5,3,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,2103
28,4426,digit_symbol,test,18,1,5,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,3503
29,4426,digit_symbol,test,19,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2703
30,4426,digit_symbol,test,20,7,8,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,3803
31,4426,digit_symbol,test,21,4,4,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,3504
32,4426,digit_symbol,test,22,8,8,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2703
33,4426,digit_symbol,test,23,3,3,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2703
34,4426,digit_symbol,test,24,5,5,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,3803
35,4426,digit_symbol,test,25,3,1,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,2503
36,4426,digit_symbol,test,26,6,9,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,2003
37,4426,digit_symbol,test,27,2,2,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,2004
38,4426,digit_symbol,test,28,8,8,Yes,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2903
39,4426,digit_symbol,test,29,9,2,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2003
40,4426,digit_symbol,test,30,1,6,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2703
41,4426,digit_symbol,test,31,5,4,No,C:\Users\oleach\Charlie-master\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,2403
0,A109,digit_symbol,practice,0,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,7351
1,A109,digit_symbol,practice,1,6,6,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,3482
2,A109,digit_symbol,practice,2,8,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,5560
3,A109,digit_symbol,practice,3,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2130
4,A109,digit_symbol,practice,4,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1470
5,A109,digit_symbol,practice,5,6,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,2360
6,A109,digit_symbol,practice,6,2,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1520
7,A109,digit_symbol,practice,7,9,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1970
8,A109,digit_symbol,practice,8,3,7,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,1500
9,A109,digit_symbol,practice,9,5,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2410
10,A109,digit_symbol,test,0,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2006
11,A109,digit_symbol,test,1,1,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1753
12,A109,digit_symbol,test,2,2,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1503
13,A109,digit_symbol,test,3,6,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2253
14,A109,digit_symbol,test,4,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1503
15,A109,digit_symbol,test,5,9,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,3004
16,A109,digit_symbol,test,6,5,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2253
17,A109,digit_symbol,test,7,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1504
18,A109,digit_symbol,test,8,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1753
19,A109,digit_symbol,test,9,9,9,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,1753
20,A109,digit_symbol,test,10,6,6,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1253
21,A109,digit_symbol,test,11,1,1,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,1503
22,A109,digit_symbol,test,12,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1253
23,A109,digit_symbol,test,13,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1753
24,A109,digit_symbol,test,14,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1253
25,A109,digit_symbol,test,15,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2003
26,A109,digit_symbol,test,16,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1753
27,A109,digit_symbol,test,17,5,3,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,1503
28,A109,digit_symbol,test,18,1,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1253
29,A109,digit_symbol,test,19,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1503
30,A109,digit_symbol,test,20,7,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2003
31,A109,digit_symbol,test,21,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1753
32,A109,digit_symbol,test,22,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2003
33,A109,digit_symbol,test,23,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1503
34,A109,digit_symbol,test,24,5,5,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,1753
35,A109,digit_symbol,test,25,3,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,1503
36,A109,digit_symbol,test,26,6,9,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,2004
37,A109,digit_symbol,test,27,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1253
38,A109,digit_symbol,test,28,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1253
39,A109,digit_symbol,test,29,9,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1503
40,A109,digit_symbol,test,30,1,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1003
41,A109,digit_symbol,test,31,5,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1253
42,A109,digit_symbol,test,32,6,6,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1503
43,A109,digit_symbol,test,33,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1753
44,A109,digit_symbol,test,34,9,9,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,1503
45,A109,digit_symbol,test,35,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1253
46,A109,digit_symbol,test,36,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1004
47,A109,digit_symbol,test,37,1,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1004
48,A109,digit_symbol,test,38,6,6,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1503
49,A109,digit_symbol,test,39,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2003
50,A109,digit_symbol,test,40,9,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1253
51,A109,digit_symbol,test,41,7,9,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,1753
52,A109,digit_symbol,test,42,5,7,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,1253
53,A109,digit_symbol,test,43,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1003
54,A109,digit_symbol,test,44,1,1,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,1003
55,A109,digit_symbol,test,45,6,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,2253
56,A109,digit_symbol,test,46,8,3,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,1253
57,A109,digit_symbol,test,47,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1254
58,A109,digit_symbol,test,48,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1253
0,A110,digit_symbol,practice,0,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,6220
1,A110,digit_symbol,practice,1,6,6,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,2380
2,A110,digit_symbol,practice,2,8,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,3211
3,A110,digit_symbol,practice,3,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1460
4,A110,digit_symbol,practice,4,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2680
5,A110,digit_symbol,practice,5,6,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,2850
6,A110,digit_symbol,practice,6,2,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1750
7,A110,digit_symbol,practice,7,9,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,3621
8,A110,digit_symbol,practice,8,3,7,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,2620
9,A110,digit_symbol,practice,9,5,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2460
10,A110,digit_symbol,test,0,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2006
11,A110,digit_symbol,test,1,1,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1503
12,A110,digit_symbol,test,2,2,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1502
13,A110,digit_symbol,test,3,6,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1253
14,A110,digit_symbol,test,4,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1254
15,A110,digit_symbol,test,5,9,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,1504
16,A110,digit_symbol,test,6,5,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1503
17,A110,digit_symbol,test,7,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1503
18,A110,digit_symbol,test,8,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1253
19,A110,digit_symbol,test,9,9,9,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,1254
20,A110,digit_symbol,test,10,6,6,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,2252
21,A110,digit_symbol,test,11,1,1,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,1253
22,A110,digit_symbol,test,12,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1003
23,A110,digit_symbol,test,13,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1504
24,A110,digit_symbol,test,14,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2003
25,A110,digit_symbol,test,15,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2252
26,A110,digit_symbol,test,16,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2004
27,A110,digit_symbol,test,17,5,3,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,2003
28,A110,digit_symbol,test,18,1,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1504
29,A110,digit_symbol,test,19,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1253
30,A110,digit_symbol,test,20,7,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1504
31,A110,digit_symbol,test,21,4,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1503
32,A110,digit_symbol,test,22,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1502
33,A110,digit_symbol,test,23,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1753
34,A110,digit_symbol,test,24,5,5,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,1003
35,A110,digit_symbol,test,25,3,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,1754
36,A110,digit_symbol,test,26,6,9,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,1752
37,A110,digit_symbol,test,27,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1004
38,A110,digit_symbol,test,28,8,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1505
39,A110,digit_symbol,test,29,9,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1503
40,A110,digit_symbol,test,30,1,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1003
41,A110,digit_symbol,test,31,5,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,2253
42,A110,digit_symbol,test,32,6,6,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1253
43,A110,digit_symbol,test,33,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1253
44,A110,digit_symbol,test,34,9,9,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,1753
45,A110,digit_symbol,test,35,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1003
46,A110,digit_symbol,test,36,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1503
47,A110,digit_symbol,test,37,1,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1003
48,A110,digit_symbol,test,38,6,6,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1503
49,A110,digit_symbol,test,39,7,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1255
50,A110,digit_symbol,test,40,9,5,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1003
51,A110,digit_symbol,test,41,7,9,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,3753
52,A110,digit_symbol,test,42,5,7,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,2003
53,A110,digit_symbol,test,43,2,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1253
54,A110,digit_symbol,test,44,1,1,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,1253
55,A110,digit_symbol,test,45,6,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1254
56,A110,digit_symbol,test,46,8,3,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,1753
