proband_id,test_name,phase,trialn,posx,posy,dposx,dposy,rsp,rt,total_time
4447,orientation,last,7,124,321,209,-166,0,850,7632
4447,orientation,last,8,-123,133,-282,128,0,870,8510
4447,orientation,last,9,138,284,124,-343,0,1000,9518
4448,orientation,first,0,44,-336,233,131,0,1670,1678
4448,orientation,first,1,291,-190,310,-249,0,1070,2754
4448,orientation,first,2,174,158,-198,-147,0,840,3600
4448,orientation,first,3,249,-155,-163,283,0,1101,4707
4448,orientation,first,4,144,171,260,315,0,960,5673
4448,orientation,first,5,292,-24,-346,-300,0,820,6519
4448,orientation,first,6,-136,-184,174,-307,0,1030,7555
4448,orientation,first,7,-314,-191,209,-166,0,810,8370
4448,orientation,first,8,76,54,-282,128,0,1410,9783
4448,orientation,first,9,-192,168,124,-343,0,1220,11009
4448,orientation,last,0,-31,-224,233,131,0,1100,1109
4448,orientation,last,1,-273,-68,310,-249,0,1510,2627
4448,orientation,last,2,178,207,-198,-147,0,1040,3675
4448,orientation,last,3,40,-55,-163,283,0,1060,4742
4448,orientation,last,4,-241,-116,260,315,0,1200,5949
4448,orientation,last,5,-95,-43,-346,-300,0,1080,7036
4448,orientation,last,6,287,199,174,-307,0,1180,8223
4448,orientation,last,7,124,321,209,-166,0,1110,9341
4448,orientation,last,8,-123,133,-282,128,0,870,10219
4448,orientation,last,9,138,284,124,-343,0,1131,11358
4449,orientation,first,0,44,-336,233,131,0,950,958
4449,orientation,first,1,291,-190,310,-249,0,670,1635
4449,orientation,first,2,174,158,-198,-147,0,660,2302
4449,orientation,first,3,249,-155,-163,283,0,730,3038
4449,orientation,first,4,144,171,260,315,0,690,3734
4449,orientation,first,5,292,-24,-346,-300,0,720,4460
4449,orientation,first,6,-136,-184,174,-307,0,770,5236
4449,orientation,first,7,-314,-191,209,-166,0,800,6042
4449,orientation,first,8,76,54,-282,128,0,940,6988
4449,orientation,first,9,-192,168,124,-343,0,770,7764
4449,orientation,last,0,-31,-224,233,131,0,700,707
4449,orientation,last,1,-273,-68,310,-249,0,710,1425
4449,orientation,last,2,178,207,-198,-147,0,910,2343
4449,orientation,last,3,40,-55,-163,283,0,730,3081
4449,orientation,last,4,-241,-116,260,315,0,660,3748
4449,orientation,last,5,-95,-43,-346,-300,0,691,4446
4449,orientation,last,6,287,199,174,-307,0,860,5314
4449,orientation,last,7,124,321,209,-166,0,750,6072
4449,orientation,last,8,-123,133,-282,128,0,1200,7280
4449,orientation,last,9,138,284,124,-343,0,1291,8579
4451,orientation,first,0,44,-336,233,131,0,2400,2406
4451,orientation,first,1,291,-190,310,-249,0,1160,3569
4451,orientation,first,2,174,158,-198,-147,0,800,4371
4451,orientation,first,3,249,-155,-163,283,0,830,5203
4451,orientation,first,4,144,171,260,315,0,860,6065
4451,orientation,first,5,292,-24,-346,-300,0,1190,7257
4451,orientation,first,6,-136,-184,174,-307,0,980,8239
4451,orientation,first,7,-314,-191,209,-166,0,940,9181
4451,orientation,first,8,76,54,-282,128,0,1521,10704
4451,orientation,first,9,-192,168,124,-343,0,1090,11796
4451,orientation,last,0,-31,-224,233,131,0,1200,1206
4451,orientation,last,1,-273,-68,310,-249,0,960,2169
4451,orientation,last,2,178,207,-198,-147,0,1080,3252
4451,orientation,last,3,40,-55,-163,283,0,1050,4305
4451,orientation,last,4,-241,-116,260,315,0,910,5218
4451,orientation,last,5,-95,-43,-346,-300,0,930,6151
4451,orientation,last,6,287,199,174,-307,0,930,7084
4451,orientation,last,7,124,321,209,-166,0,1120,8207
4451,orientation,last,8,-123,133,-282,128,0,1270,9480
4451,orientation,last,9,138,284,124,-343,0,1040,10523
4453,orientation,first,0,44,-336,233,131,0,900,908
4453,orientation,first,1,291,-190,310,-249,0,830,1744
4453,orientation,first,2,174,158,-198,-147,0,770,2520
4453,orientation,first,3,249,-155,-163,283,0,730,3256
4453,orientation,first,4,144,171,260,315,0,780,4042
4453,orientation,first,5,292,-24,-346,-300,0,670,4718
4453,orientation,first,6,-136,-184,174,-307,0,910,5634
4453,orientation,first,7,-314,-191,209,-166,0,870,6509
4453,orientation,first,8,76,54,-282,128,0,690,7204
4453,orientation,first,9,-192,168,124,-343,0,470,8369
4453,orientation,last,0,-31,-224,233,131,0,870,878
4453,orientation,last,1,-273,-68,310,-249,0,590,1476
4453,orientation,last,2,178,207,-198,-147,0,840,2324
4453,orientation,last,3,40,-55,-163,283,0,730,3061
4453,orientation,last,4,-241,-116,260,315,0,580,3648
4453,orientation,last,5,-95,-43,-346,-300,0,610,4265
4453,orientation,last,6,287,199,174,-307,0,870,5142
4453,orientation,last,7,124,321,209,-166,0,910,6059
4453,orientation,last,8,-123,133,-282,128,0,821,6888
4453,orientation,last,9,138,284,124,-343,0,800,7696
4456,orientation,first,0,44,-336,233,131,0,990,998
4456,orientation,first,1,291,-190,310,-249,0,820,1825
4456,orientation,first,2,174,158,-198,-147,0,791,2622
4456,orientation,first,3,249,-155,-163,283,0,1130,3758
4456,orientation,first,4,144,171,260,315,0,880,4644
4456,orientation,first,5,292,-24,-346,-300,0,1000,5650
4456,orientation,first,6,-136,-184,174,-307,0,1260,6916
4456,orientation,first,7,-314,-191,209,-166,0,1050,7972
4456,orientation,first,8,76,54,-282,128,0,780,8758
4456,orientation,first,9,-192,168,124,-343,0,1050,9814
4456,orientation,last,0,-31,-224,233,131,0,830,839
4456,orientation,last,1,-273,-68,310,-249,0,730,1577
4456,orientation,last,2,178,207,-198,-147,0,910,2495
4456,orientation,last,3,40,-55,-163,283,0,870,3372
4456,orientation,last,4,-241,-116,260,315,0,840,4219
4456,orientation,last,5,-95,-43,-346,-300,0,810,5036
4456,orientation,last,6,287,199,174,-307,0,1280,6323
4456,orientation,last,7,124,321,209,-166,0,1110,7441
4456,orientation,last,8,-123,133,-282,128,0,1050,8499
4456,orientation,last,9,138,284,124,-343,0,1160,9667
4460,orientation,first,0,44,-336,233,131,0,1490,1498
4460,orientation,first,1,291,-190,310,-249,0,1140,2645
4460,orientation,first,2,174,158,-198,-147,0,800,4591
4460,orientation,first,3,249,-155,-163,283,0,1480,6077
4460,orientation,first,4,144,171,260,315,0,1520,7603
4460,orientation,first,5,292,-24,-346,-300,0,1560,9169
4460,orientation,first,6,-136,-184,174,-307,0,660,11485
4460,orientation,first,7,-314,-191,209,-166,0,1760,13251
4460,orientation,first,8,76,54,-282,128,0,1611,14867
4460,orientation,first,9,-192,168,124,-343,0,1450,16322
4460,orientation,last,0,-31,-224,233,131,0,850,856
4460,orientation,last,1,-273,-68,310,-249,0,1260,2124
4460,orientation,last,2,178,207,-198,-147,0,1260,3392
4460,orientation,last,3,40,-55,-163,283,0,1070,4469
4460,orientation,last,4,-241,-116,260,315,0,1420,5896
4460,orientation,last,5,-95,-43,-346,-300,0,1030,6933
4460,orientation,last,6,287,199,174,-307,0,1380,8320
4460,orientation,last,7,124,321,209,-166,0,1050,9378
4460,orientation,last,8,-123,133,-282,128,0,1170,10556
4460,orientation,last,9,138,284,124,-343,0,880,12824
4461,orientation,first,0,44,-336,233,131,0,6861,6869
4461,orientation,first,1,291,-190,310,-249,0,1540,8416
4461,orientation,first,2,174,158,-198,-147,0,1020,9442
4461,orientation,first,3,249,-155,-163,283,0,1270,10718
4461,orientation,first,4,144,171,260,315,0,1190,11914
4461,orientation,first,5,292,-24,-346,-300,0,980,12900
4461,orientation,first,6,-136,-184,174,-307,0,1060,13966
4461,orientation,first,7,-314,-191,209,-166,0,940,14912
4461,orientation,first,8,76,54,-282,128,0,930,15848
4461,orientation,first,9,-192,168,124,-343,0,1000,16854
4461,orientation,last,0,-31,-224,233,131,0,1620,1628
4461,orientation,last,1,-273,-68,310,-249,0,1040,2676
4461,orientation,last,2,178,207,-198,-147,0,1251,3935
4461,orientation,last,3,40,-55,-163,283,0,970,4913
4461,orientation,last,4,-241,-116,260,315,0,1090,6010
4461,orientation,last,5,-95,-43,-346,-300,0,750,6768
4461,orientation,last,6,287,199,174,-307,0,1290,8066
4461,orientation,last,7,124,321,209,-166,0,1070,9144
4461,orientation,last,8,-123,133,-282,128,0,1000,10152
4461,orientation,last,9,138,284,124,-343,0,1040,11200
4462,orientation,first,0,44,-336,233,131,0,4000,5168
4462,orientation,first,1,291,-190,310,-249,0,780,5954
4462,orientation,first,2,174,158,-198,-147,0,980,6940
4462,orientation,first,3,249,-155,-163,283,0,650,7596
4462,orientation,first,4,144,171,260,315,0,870,8472
4462,orientation,first,5,292,-24,-346,-300,0,790,9268
4462,orientation,first,6,-136,-184,174,-307,0,900,10173
4462,orientation,first,7,-314,-191,209,-166,0,2060,13809
4462,orientation,first,8,76,54,-282,128,0,1201,15015
4462,orientation,first,9,-192,168,124,-343,0,940,15960
4462,orientation,last,0,-31,-224,233,131,0,830,840
4462,orientation,last,1,-273,-68,310,-249,0,900,1748
4462,orientation,last,2,178,207,-198,-147,0,1320,3076
4462,orientation,last,3,40,-55,-163,283,0,1010,4093
4462,orientation,last,4,-241,-116,260,315,0,950,5050
4462,orientation,last,5,-95,-43,-346,-300,0,1050,6107
4462,orientation,last,6,287,199,174,-307,0,1490,7604
4462,orientation,last,7,124,321,209,-166,0,1140,8752
4462,orientation,last,8,-123,133,-282,128,0,1160,9920
4462,orientation,last,9,138,284,124,-343,0,1100,11028
4465,orientation,first,0,44,-336,233,131,0,1200,2408
4465,orientation,first,1,291,-190,310,-249,0,1210,3625
4465,orientation,first,2,174,158,-198,-147,0,1770,5402
4465,orientation,first,3,249,-155,-163,283,0,1450,6858
4465,orientation,first,4,144,171,260,315,0,460,8384
4465,orientation,first,5,292,-24,-346,-300,0,930,9320
4465,orientation,first,6,-136,-184,174,-307,0,1341,10667
4465,orientation,first,7,-314,-191,209,-166,0,1190,11863
4465,orientation,first,8,76,54,-282,128,0,1180,13049
4465,orientation,first,9,-192,168,124,-343,0,1360,14415
4465,orientation,last,0,-31,-224,233,131,0,980,987
4465,orientation,last,1,-273,-68,310,-249,0,870,1865
4465,orientation,last,2,178,207,-198,-147,0,1130,3003
4465,orientation,last,3,40,-55,-163,283,0,540,4281
4465,orientation,last,4,-241,-116,260,315,0,820,5108
4465,orientation,last,5,-95,-43,-346,-300,0,890,6005
4465,orientation,last,6,287,199,174,-307,0,1160,7173
4465,orientation,last,7,124,321,209,-166,0,1170,8351
4465,orientation,last,8,-123,133,-282,128,0,1180,9539
4465,orientation,last,9,138,284,124,-343,0,1290,10837
4467,orientation,first,0,44,-336,233,131,0,1960,1968
4467,orientation,first,1,291,-190,310,-249,0,1270,3244
4467,orientation,first,2,174,158,-198,-147,0,1580,4831
4467,orientation,first,3,249,-155,-163,283,0,1491,6328
4467,orientation,first,4,144,171,260,315,0,1470,7804
4467,orientation,first,5,292,-24,-346,-300,0,1310,9120
4467,orientation,first,6,-136,-184,174,-307,0,1460,10586
4467,orientation,first,7,-314,-191,209,-166,0,1530,12122
4467,orientation,first,8,76,54,-282,128,0,660,14327
4467,orientation,first,9,-192,168,124,-343,0,1380,15712
4467,orientation,last,0,-31,-224,233,131,0,1220,1227
4467,orientation,last,1,-273,-68,310,-249,0,1180,2415
4467,orientation,last,2,178,207,-198,-147,0,1830,4253
4467,orientation,last,3,40,-55,-163,283,0,1150,5410
4467,orientation,last,4,-241,-116,260,315,0,1270,6687
4467,orientation,last,5,-95,-43,-346,-300,0,1311,8005
4467,orientation,last,6,287,199,174,-307,0,490,9793
4467,orientation,last,7,124,321,209,-166,0,1000,10801
4467,orientation,last,8,-123,133,-282,128,0,1490,12299
4467,orientation,last,9,138,284,124,-343,0,1890,14197
4470,orientation,first,0,44,-336,233,131,0,3541,3549
4470,orientation,first,1,291,-190,310,-249,0,1810,5365
4470,orientation,first,2,174,158,-198,-147,0,1860,7231
4470,orientation,first,3,249,-155,-163,283,0,1450,8687
4470,orientation,first,4,144,171,260,315,0,1240,9933
4470,orientation,first,5,292,-24,-346,-300,0,1360,11299
4470,orientation,first,6,-136,-184,174,-307,0,1110,12415
4470,orientation,first,7,-314,-191,209,-166,0,850,13271
4470,orientation,first,8,76,54,-282,128,0,1340,14616
4470,orientation,first,9,-192,168,124,-343,0,1190,15811
4470,orientation,last,0,-31,-224,233,131,0,860,867
4470,orientation,last,1,-273,-68,310,-249,0,1010,1885
4470,orientation,last,2,178,207,-198,-147,0,1311,3203
4470,orientation,last,3,40,-55,-163,283,0,1090,4300
4470,orientation,last,4,-241,-116,260,315,0,1030,5337
4470,orientation,last,5,-95,-43,-346,-300,0,820,6164
4470,orientation,last,6,287,199,174,-307,0,1504,7675
4470,orientation,last,7,124,321,209,-166,0,1030,8712
4470,orientation,last,8,-123,133,-282,128,0,740,10419
4470,orientation,last,9,138,284,124,-343,0,920,11347
