proband_id,test_name,phase,trialn,task,pos,dir,switch,cong,f,ans,rsp,rt
4273,switching,random,56,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,490
4273,switching,random,57,Position,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,690
4273,switching,random,58,Position,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,600
4273,switching,random,59,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,560
4273,switching,random,60,Position,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,690
4273,switching,random,61,Position,Right,Right,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,950
4273,switching,random,62,Direction,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,680
4273,switching,random,63,Position,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,500
4273,switching,random,64,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,571
4273,switching,random,65,Direction,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,500
4273,switching,random,66,Position,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,680
4273,switching,random,67,Position,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,520
4273,switching,random,68,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,580
4273,switching,random,69,Direction,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,490
4273,switching,random,70,Direction,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,470
4273,switching,random,71,Direction,Right,Right,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,460
4273,switching,random,72,Position,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,580
4273,switching,random,73,Position,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,550
4273,switching,random,74,Direction,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,490
4273,switching,random,75,Position,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,530
4273,switching,random,76,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,750
4273,switching,random,77,Position,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,540
4273,switching,random,78,Position,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,560
4273,switching,random,79,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,550
4273,switching,random,80,Position,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,680
4273,switching,random,81,Direction,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,740
4273,switching,random,82,Direction,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,800
4273,switching,random,83,Position,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,470
4273,switching,random,84,Direction,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,590
4273,switching,random,85,Direction,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,560
4273,switching,random,86,Position,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,730
4273,switching,random,87,Direction,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,640
4273,switching,random,88,Direction,Right,Right,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,740
4273,switching,random,89,Position,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,470
4273,switching,random,90,Position,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Right,830
4273,switching,random,91,Position,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Left,650
4273,switching,random,92,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1740
4273,switching,random,93,Position,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,690
4273,switching,random,94,Direction,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1070
4273,switching,random,95,Direction,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,570
4273,switching,random,96,Position,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,780
4273,switching,random,97,Position,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,620
4273,switching,random,98,Position,Right,Right,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,790
4273,switching,random,99,Position,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,620
4273,switching,random,100,Position,Right,Right,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1480
4307,switching,practice,0,Position,Left,Right,n/a,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,10461
4307,switching,practice,1,Position,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,6130
4307,switching,practice,2,Direction,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,3011
4307,switching,practice,3,Direction,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1100
4307,switching,practice,4,Position,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1910
4307,switching,practice,5,Position,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1640
4307,switching,practice,6,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1280
4307,switching,practice,7,Direction,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1010
4307,switching,practice,8,Position,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1290
4307,switching,predictable,0,Position,Left,Left,n/a,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1080
4307,switching,predictable,1,Position,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,860
4307,switching,predictable,2,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1320
4307,switching,predictable,3,Direction,Right,Right,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,810
4307,switching,predictable,4,Position,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1670
4307,switching,predictable,5,Position,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,770
4307,switching,predictable,6,Direction,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,930
4307,switching,predictable,7,Direction,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1130
4307,switching,predictable,8,Position,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1320
4307,switching,predictable,9,Position,Right,Right,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,490
4307,switching,predictable,10,Direction,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1031
4307,switching,predictable,11,Direction,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,940
4307,switching,predictable,12,Position,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1130
4307,switching,predictable,13,Position,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1020
4307,switching,predictable,14,Direction,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,2940
4307,switching,predictable,15,Direction,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,770
4307,switching,predictable,16,Position,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,970
4307,switching,predictable,17,Position,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1010
4307,switching,predictable,18,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,850
4307,switching,predictable,19,Direction,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,620
4307,switching,predictable,20,Position,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1891
4307,switching,predictable,21,Position,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,650
4307,switching,predictable,22,Direction,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1411
4307,switching,predictable,23,Direction,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2520
4307,switching,predictable,24,Position,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1250
4307,switching,predictable,25,Position,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Left,Left,1240
4307,switching,predictable,26,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1190
4307,switching,predictable,27,Direction,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,470
4307,switching,predictable,28,Position,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1390
4307,switching,predictable,29,Position,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1070
4307,switching,predictable,30,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,690
4307,switching,predictable,31,Direction,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1280
4307,switching,predictable,32,Position,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1700
4307,switching,predictable,33,Position,Right,Right,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,550
4307,switching,predictable,34,Direction,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1410
4307,switching,predictable,35,Direction,Right,Right,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,760
4307,switching,predictable,36,Position,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1140
4307,switching,predictable,37,Position,Right,Right,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1660
4307,switching,predictable,38,Direction,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,1070
4307,switching,predictable,39,Direction,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,840
4307,switching,predictable,40,Position,Right,Right,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Right,Right,1080
4307,switching,predictable,41,Position,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1580
4307,switching,predictable,42,Direction,Left,Left,Switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1180
4307,switching,predictable,43,Direction,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,690
4307,switching,predictable,44,Position,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1280
4307,switching,predictable,45,Position,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,760
4307,switching,predictable,46,Direction,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,2801
4307,switching,predictable,47,Direction,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1160
4307,switching,predictable,48,Position,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1120
4307,switching,predictable,49,Position,Left,Right,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1080
4307,switching,predictable,50,Direction,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,1850
4307,switching,predictable,51,Direction,Left,Left,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,660
4307,switching,predictable,52,Position,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,1070
4307,switching,predictable,53,Position,Right,Left,Non-switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_left.png,Right,Right,720
4307,switching,predictable,54,Direction,Right,Left,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_left.png,Left,Left,980
4307,switching,predictable,55,Direction,Right,Right,Non-switch,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_red_right.png,Right,Right,820
4307,switching,predictable,56,Position,Left,Right,Switch,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\switching\arrow_blue_right.png,Left,Left,1580
