proband_id,test_name,phase,trialn,matches,ans,symbol1,symbol2,symbol3,rsp,rt
4273,ipcpts,practice,0,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,practice,1,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,No,0
4273,ipcpts,practice,2,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,No,0
4273,ipcpts,practice,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,Yes,1487
4273,ipcpts,practice,4,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,No,0
4273,ipcpts,practice,5,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,No,0
4273,ipcpts,practice,6,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,No,0
4273,ipcpts,test,0,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,1,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,No,0
4273,ipcpts,test,2,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,Yes,742
4273,ipcpts,test,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,Yes,626
4273,ipcpts,test,4,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,No,0
4273,ipcpts,test,5,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,Yes,546
4273,ipcpts,test,6,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,No,0
4273,ipcpts,test,7,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,No,0
4273,ipcpts,test,8,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,Yes,638
4273,ipcpts,test,9,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,No,0
4273,ipcpts,test,10,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,Yes,502
4273,ipcpts,test,11,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,No,0
4273,ipcpts,test,12,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,No,0
4273,ipcpts,test,13,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,No,0
4273,ipcpts,test,14,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,No,0
4273,ipcpts,test,15,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,16,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,Yes,550
4273,ipcpts,test,17,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,No,0
4273,ipcpts,test,18,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,Yes,766
4273,ipcpts,test,19,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,20,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,Yes,710
4273,ipcpts,test,21,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,No,0
4273,ipcpts,test,22,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,No,0
4273,ipcpts,test,23,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,Yes,458
4273,ipcpts,test,24,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,No,0
4273,ipcpts,test,25,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,Yes,610
4273,ipcpts,test,26,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,27,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,28,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,No,0
4273,ipcpts,test,29,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,No,0
4273,ipcpts,test,30,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,No,0
4273,ipcpts,test,31,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,32,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,33,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,No,0
4273,ipcpts,test,34,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,Yes,534
4273,ipcpts,test,35,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,No,0
4273,ipcpts,test,36,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,No,0
4273,ipcpts,test,37,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,Yes,514
4273,ipcpts,test,38,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,No,0
4273,ipcpts,test,39,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,No,0
4273,ipcpts,test,40,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,No,0
4273,ipcpts,test,41,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,Yes,715
4273,ipcpts,test,42,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,43,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,44,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,Yes,1366
4273,ipcpts,test,45,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,46,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,No,0
4273,ipcpts,test,47,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,No,0
4273,ipcpts,test,48,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,No,0
4273,ipcpts,test,49,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,Yes,418
4273,ipcpts,test,50,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,No,0
4273,ipcpts,test,51,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,Yes,786
4273,ipcpts,test,52,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,No,0
4273,ipcpts,test,53,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,Yes,1059
4273,ipcpts,test,54,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,No,0
4273,ipcpts,test,55,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,No,0
4273,ipcpts,test,56,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,57,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,Yes,610
4273,ipcpts,test,58,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,59,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,No,0
4273,ipcpts,test,60,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,Yes,822
4273,ipcpts,test,61,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,No,0
4273,ipcpts,test,62,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,No,0
4273,ipcpts,test,63,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,No,0
4273,ipcpts,test,64,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,Yes,759
4273,ipcpts,test,65,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,Yes,1146
4273,ipcpts,test,66,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,No,0
4273,ipcpts,test,67,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,No,0
4273,ipcpts,test,68,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,No,0
4273,ipcpts,test,69,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,No,0
4273,ipcpts,test,70,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,Yes,518
4273,ipcpts,test,71,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,No,0
4273,ipcpts,test,72,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym5.bmp,Yes,534
4273,ipcpts,test,73,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,No,0
4273,ipcpts,test,74,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,No,0
4273,ipcpts,test,75,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym8.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,No,0
4273,ipcpts,test,76,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym9.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,No,0
4273,ipcpts,test,77,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,No,0
4273,ipcpts,test,78,2,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,Yes,494
4273,ipcpts,test,79,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym4.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym1.bmp,No,0
4273,ipcpts,test,80,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,No,0
4273,ipcpts,test,81,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym3.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym2.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,Yes,826
4273,ipcpts,test,82,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym6.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym0.bmp,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\ipcpts\sym7.bmp,No,0
