proband_id,test_name,condition,phase,trialn,n,positions,symbols,correct,rt,responses,rt_first
4461,corsi,simultaneous,test,18,8,"[(276, 207), (-59, 54), (-147, -109), (-144, 182), (75, -261), (269, -198), (78, -70), (188, 117), (-90, 274), (-281, 130), (243, 287), (218, -126), (-166, -28), (4, 215), (-144, 53), (-231, -216)]",cccccccc,0,4266,"[(3, 840), (1, 630), (2, 540), (0, 650), (7, 330), (11, 640)]",840
4461,corsi,simultaneous,test,19,8,"[(-183, 250), (-96, -290), (-239, -63), (250, -171), (70, -98), (-245, 158), (-195, 75), (168, 159), (167, -215), (-53, 19), (-151, 166), (53, 244), (-40, 119), (142, -130), (-152, -218), (-254, -159)]",cccccccc,0,6332,"[(0, 1160), (5, 560), (6, 550), (7, 630), (2, 780), (3, 970), (14, 940)]",1160
4461,corsi,simultaneous,test,20,8,"[(-87, 168), (194, 266), (-18, -46), (-209, -258), (-31, -126), (91, -166), (212, -188), (-265, 250), (-138, -43), (-276, -41), (175, -42), (56, -29), (-236, 112), (210, -112), (130, -300), (-156, 282)]",cccccccc,0,6808,"[(1, 1250), (0, 650), (7, 570), (2, 500), (4, 300), (3, 510), (6, 590), (13, 1591)]",1250
4461,corsi,forward,practice,0,2,"[(22, -157), (223, -87), (-19, 229), (-248, 280)]",cc,1,4915,"[(0, 971), (1, 1930)]",971
4461,corsi,forward,test,0,2,"[(-217, -104), (-214, 227), (-54, 123), (-52, 204)]",cc,1,2032,"[(0, 700), (1, 1120)]",700
4461,corsi,forward,test,1,2,"[(-243, 262), (102, 18), (-179, -182), (252, -188)]",cc,1,1953,"[(0, 830), (1, 910)]",830
4461,corsi,forward,test,2,2,"[(-130, -36), (202, -240), (247, 121), (-185, 238)]",cc,1,1851,"[(0, 950), (1, 690)]",950
4461,corsi,forward,test,3,3,"[(-203, 180), (24, -213), (199, -196), (247, 253), (-104, 87), (-182, -96)]",ccc,1,2928,"[(0, 1050), (1, 540), (2, 1020)]",1050
4461,corsi,forward,test,4,3,"[(-259, 243), (136, 116), (-77, -137), (-45, 183), (-213, -271), (-109, -238)]",ccc,1,2448,"[(0, 970), (1, 471), (2, 690)]",970
4461,corsi,forward,test,5,3,"[(29, -275), (-243, -2), (254, 275), (-100, 168), (3, -33), (-243, -191)]",ccc,1,3838,"[(0, 1020), (1, 1190), (2, 1310)]",1020
4461,corsi,forward,test,6,4,"[(-36, -257), (-129, -94), (-128, 254), (-79, -17), (141, 297), (-131, -253), (-210, 37), (-235, -55)]",cccc,1,3439,"[(0, 790), (1, 650), (2, 1050), (3, 530)]",790
4461,corsi,forward,test,7,4,"[(-218, -129), (-72, -41), (276, 285), (102, -163), (-186, 26), (-260, 138), (106, -34), (-181, 147)]",cccc,1,3402,"[(0, 831), (1, 550), (2, 960), (3, 640)]",831
4461,corsi,forward,test,8,4,"[(-83, 98), (-175, 105), (158, -199), (14, -32), (263, -80), (265, 227), (-15, -235), (261, 93)]",cccc,1,3024,"[(0, 1030), (1, 320), (2, 660), (3, 590)]",1030
4461,corsi,forward,test,9,5,"[(211, -69), (-16, 194), (290, -229), (-237, -80), (-168, 30), (128, -253), (-159, -226), (-28, -24), (84, -88), (208, 156)]",ccccc,1,3769,"[(0, 600), (1, 510), (2, 690), (3, 690), (4, 750)]",600
4461,corsi,forward,test,10,5,"[(43, -237), (-207, -84), (14, 201), (-56, -26), (264, -291), (235, 150), (-107, -246), (44, 120), (94, -136), (-287, 211)]",ccccc,1,5420,"[(0, 970), (1, 880), (2, 1010), (3, 560), (4, 840)]",970
4461,corsi,forward,test,11,5,"[(212, -65), (-272, 196), (-190, 278), (70, -86), (60, -247), (134, -240), (-198, -287), (-159, 113), (-6, -49), (-15, -254)]",ccccc,1,4109,"[(0, 910), (1, 700), (2, 650), (3, 770), (4, 550)]",910
4461,corsi,forward,test,12,6,"[(-12, -88), (-121, -220), (246, -157), (164, -286), (-108, 79), (256, 112), (139, 142), (-296, -22), (-4, 15), (189, -79), (-179, -137), (160, 213)]",cccccc,1,5217,"[(0, 450), (1, 660), (2, 620), (3, 490), (4, 810), (5, 580)]",450
4461,corsi,forward,test,13,6,"[(298, 270), (148, 116), (186, -52), (-19, 265), (-215, 5), (254, 145), (56, 17), (-40, -213), (-169, 283), (-76, 45), (-270, -276), (-50, -57)]",cccccc,1,4677,"[(0, 990), (1, 531), (2, 620), (3, 850), (4, 530), (5, 520)]",990
4461,corsi,forward,test,14,6,"[(-69, -90), (198, 198), (-281, -94), (33, 6), (121, 202), (-167, -84), (299, 157), (-92, -210), (129, -175), (248, 28), (-146, 162), (-11, 212)]",cccccc,0,2932,"[(0, 1390), (4, 1330)]",1390
4461,corsi,forward,test,15,7,"[(-48, -80), (70, 194), (153, -263), (228, 58), (-265, -269), (-11, 28), (-284, -75), (-262, 17), (-180, -128), (-154, 4), (14, -213), (145, 85), (281, 194), (238, -51)]",ccccccc,0,3052,"[(0, 950), (1, 750), (2, 510), (5, 420)]",950
4461,corsi,forward,test,16,7,"[(-153, -173), (148, -65), (-267, -185), (-127, 166), (219, 105), (-99, -11), (-272, 2), (-183, 242), (-160, 71), (224, 227), (178, 22), (130, 137), (-61, 95), (-43, -135)]",ccccccc,0,3017,"[(0, 1190), (1, 770), (12, 740)]",1190
4461,corsi,forward,test,17,7,"[(215, -35), (-177, -108), (-72, -76), (225, 256), (-84, -187), (116, -273), (73, 61), (-281, 252), (-277, -164), (-300, 103), (-266, -2), (-150, 200), (247, -152), (-182, 99)]",ccccccc,0,3268,"[(0, 1240), (1, 830), (3, 880)]",1240
4461,corsi,sequence,practice,0,2,"[(109, -63), (-79, 30), (61, 222), (294, 67)]",cx,1,3483,"[(0, 960), (1, 510)]",960
4461,corsi,sequence,practice,1,2,"[(-299, 147), (263, 110), (149, -280), (69, -274)]",xc,0,1608,"[(0, 600)]",600
4461,corsi,sequence,practice,2,3,"[(-243, -75), (249, 194), (-245, 237), (-153, 99), (206, 105), (231, -184)]",xcc,1,5532,"[(1, 1140), (2, 580), (0, 790)]",1140
4461,corsi,sequence,practice,3,3,"[(-87, 85), (-101, -204), (52, -69), (-177, -2), (3, -150), (-71, 177)]",cxc,1,4821,"[(0, 1170), (2, 240), (1, 390)]",1170
4461,corsi,sequence,test,0,2,"[(20, 205), (-110, -74), (-260, -54), (-297, 83)]",cx,1,1913,"[(0, 990), (1, 710)]",990
4461,corsi,sequence,test,1,2,"[(-151, -103), (-216, 77), (85, -284), (264, 73)]",cx,1,5323,"[(0, 1751), (1, 3360)]",1751
4461,corsi,sequence,test,2,2,"[(-132, 279), (232, 79), (272, -77), (-295, -138)]",cx,1,1902,"[(0, 970), (1, 720)]",970
4461,corsi,sequence,test,3,3,"[(296, 140), (158, 54), (178, 127), (53, 156), (-79, -19), (218, -148)]",xcx,1,2178,"[(1, 940), (0, 540), (2, 380)]",940
4461,corsi,sequence,test,4,3,"[(-247, -229), (-222, -54), (-123, -98), (58, 248), (203, -6), (60, -51)]",cxx,1,2640,"[(0, 791), (1, 1080), (2, 450)]",791
4461,corsi,sequence,test,5,3,"[(250, -55), (228, -137), (-8, -166), (75, 208), (-20, 117), (-208, -43)]",cxx,1,2668,"[(0, 980), (1, 650), (2, 720)]",980
4461,corsi,sequence,test,6,4,"[(103, 51), (22, -61), (141, 170), (-69, -63), (110, -274), (87, 275), (-89, 202), (-158, 72)]",cxxc,1,3174,"[(0, 1140), (3, 500), (1, 520), (2, 590)]",1140
4461,corsi,sequence,test,7,4,"[(19, -100), (78, 196), (257, -203), (-289, -160), (231, -105), (100, -75), (-160, -155), (-142, 139)]",cxcx,1,3802,"[(0, 850), (2, 820), (1, 870), (3, 840)]",850
4461,corsi,sequence,test,8,4,"[(-61, -184), (-78, 24), (286, 182), (81, -121), (-252, -11), (-293, 262), (-57, 251), (255, 262)]",cxcx,0,3408,"[(0, 520), (2, 910), (3, 361)]",520
4461,corsi,sequence,test,9,5,"[(62, -65), (-119, -104), (-212, 105), (-103, 123), (140, -11), (61, 208), (96, -144), (276, 185), (185, -257), (21, -160)]",cxxcc,1,4400,"[(0, 900), (3, 1220), (4, 740), (1, 530), (2, 480)]",900
4461,corsi,sequence,test,10,5,"[(239, 79), (140, -16), (-254, -54), (253, -36), (-140, -83), (-113, -245), (-291, 101), (204, -290), (-206, 157), (48, 7)]",cxcxx,0,3578,"[(0, 1650), (2, 870), (3, 740)]",1650
4461,corsi,sequence,test,11,5,"[(34, 233), (-51, -259), (-268, 137), (-189, -237), (168, -102), (-65, 225), (-226, -94), (-158, 103), (170, 5), (296, -263)]",xxccx,1,4360,"[(2, 780), (3, 890), (0, 750), (1, 630), (4, 780)]",780
4461,corsi,sequence,test,12,6,"[(-214, -130), (214, 122), (110, -96), (-255, -7), (49, 99), (72, -199), (-74, 114), (200, -290), (-285, 124), (-226, 246), (102, 222), (-6, -13)]",xccxcx,0,3933,"[(1, 1060), (2, 530), (4, 710), (3, 1210)]",1060
4461,corsi,sequence,test,13,6,"[(-142, -158), (249, -52), (-57, 248), (-87, 4), (37, 237), (114, 170), (115, -80), (-84, 162), (-235, 238), (216, 56), (223, 239), (13, 33)]",cxcxxc,0,1105,"[(5, 1000)]",1000
4461,corsi,sequence,test,14,6,"[(-6, 86), (241, -210), (57, -104), (-193, 265), (125, 47), (41, 199), (-284, 236), (175, 227), (146, 133), (216, 118), (48, 290), (-183, -208)]",ccxxxc,0,2053,"[(0, 1290), (5, 550)]",1290
4462,corsi,simultaneous,practice,0,2,"[(-194, -114), (255, -160), (-285, 153), (-269, -186)]",cc,1,7765,"[(1, 2920), (0, 2831)]",2920
4462,corsi,simultaneous,test,0,2,"[(153, -282), (-201, 292), (141, -30), (-130, -168)]",cc,1,2961,"[(1, 1950), (0, 800)]",1950
4462,corsi,simultaneous,test,1,2,"[(-134, 7), (74, -23), (117, 278), (-212, -166)]",cc,1,1452,"[(0, 810), (1, 431)]",810
4462,corsi,simultaneous,test,2,2,"[(212, -254), (-274, 53), (59, 269), (-167, -191)]",cc,1,2372,"[(0, 1250), (1, 910)]",1250
4462,corsi,simultaneous,test,3,3,"[(-140, 292), (-122, -187), (17, -288), (-81, -60), (244, -219), (298, 270)]",ccc,0,3277,"[(2, 1380), (1, 511), (1, 1070)]",1380
4462,corsi,simultaneous,test,4,3,"[(19, 212), (48, -166), (-262, -116), (208, -16), (260, -189), (-244, 30)]",ccc,1,2706,"[(2, 1160), (1, 440), (0, 790)]",1160
4462,corsi,simultaneous,test,5,3,"[(-185, 20), (219, 240), (20, 215), (25, -167), (-250, 187), (190, 141)]",ccc,1,2765,"[(0, 1360), (2, 600), (1, 490)]",1360
4462,corsi,simultaneous,test,6,4,"[(-154, -51), (145, 144), (293, -244), (-6, 248), (-264, 153), (-255, -295), (-51, 122), (22, -77)]",cccc,1,3261,"[(0, 950), (1, 580), (3, 520), (2, 791)]",950
4462,corsi,simultaneous,test,7,4,"[(-139, -26), (63, 131), (-163, -273), (152, 165), (-278, 37), (-22, 30), (299, -15), (114, 22)]",cccc,1,3632,"[(2, 1050), (0, 610), (1, 1040), (3, 510)]",1050
4462,corsi,simultaneous,test,8,4,"[(-221, -190), (-228, -260), (71, -233), (-193, -95), (-60, -228), (234, -97), (287, -4), (191, 204)]",cccc,1,3050,"[(3, 1110), (0, 410), (1, 390), (2, 720)]",1110
4462,corsi,simultaneous,test,9,5,"[(-87, -8), (137, 236), (41, 279), (177, 47), (-274, 74), (193, -221), (-165, -51), (115, 141), (-2, -104), (-274, -174)]",ccccc,1,4468,"[(4, 1130), (0, 400), (3, 710), (1, 1240), (2, 470)]",1130
4462,corsi,simultaneous,test,10,5,"[(-106, 180), (83, -239), (124, -167), (248, 97), (152, 229), (-190, -248), (2, -37), (-50, -190), (-184, 13), (216, -139)]",ccccc,1,4395,"[(1, 1210), (2, 390), (3, 710), (4, 540), (0, 570)]",1210
4462,corsi,simultaneous,test,11,5,"[(-175, 173), (-285, -16), (-63, 233), (22, -298), (57, -156), (92, 107), (202, -232), (-252, 118), (-153, -182), (214, 123)]",ccccc,1,4085,"[(1, 1330), (0, 610), (2, 670), (4, 520), (3, 430)]",1330
4462,corsi,simultaneous,test,12,6,"[(-159, 105), (238, 16), (-231, 219), (39, -80), (-56, -125), (-14, -298), (73, 31), (-136, 180), (243, -71), (-46, 225), (-251, -200), (98, 240)]",cccccc,0,4565,"[(5, 1300), (4, 500), (3, 520), (1, 530), (7, 1190)]",1300
4462,corsi,simultaneous,test,13,6,"[(-161, -218), (22, 270), (-152, 132), (-64, -96), (124, -224), (-255, 231), (131, -126), (275, 250), (-18, -167), (-250, 161), (-9, 41), (131, 273)]",cccccc,0,4285,"[(1, 1200), (2, 580), (5, 490), (0, 1050), (8, 440)]",1200
4462,corsi,simultaneous,test,14,6,"[(172, 284), (-139, 77), (-89, -61), (-36, -191), (297, 53), (174, -254), (-37, -271), (50, -134), (298, 279), (63, 224), (-276, -128), (168, -6)]",cccccc,1,5460,"[(5, 1360), (4, 690), (3, 620), (2, 440), (1, 380), (0, 1340)]",1360
4462,corsi,simultaneous,test,15,7,"[(-231, 39), (218, -88), (-293, -156), (-224, -255), (110, 37), (-96, 182), (-99, -237), (154, -211), (169, 194), (74, 256), (14, -236), (-134, 270), (184, 55), (-92, 106)]",ccccccc,0,4041,"[(3, 1210), (1, 1060), (4, 450), (13, 900)]",1210
4462,corsi,simultaneous,test,16,7,"[(-242, -57), (199, 214), (18, 34), (243, -82), (-100, 230), (-247, 69), (127, -4), (-98, -65), (143, -253), (-44, -232), (-226, -146), (46, -64), (-19, 214), (-206, -222)]",ccccccc,1,8507,"[(2, 910), (6, 690), (3, 380), (1, 650), (5, 1980), (0, 1911), (4, 1250)]",910
4462,corsi,simultaneous,test,17,7,"[(-6, 15), (148, -42), (23, 175), (-78, -150), (217, -204), (193, 73), (-299, 173), (288, -80), (23, 285), (-139, -266), (-232, -148), (-270, -34), (-161, 235), (5, -153)]",ccccccc,0,4900,"[(4, 4110), (7, 580)]",4110
4462,corsi,simultaneous,test,18,8,"[(276, 207), (-59, 54), (-147, -109), (-144, 182), (75, -261), (269, -198), (78, -70), (188, 117), (-90, 274), (-281, 130), (243, 287), (218, -126), (-166, -28), (4, 215), (-144, 53), (-231, -216)]",cccccccc,0,6921,"[(4, 1131), (5, 680), (6, 1020), (7, 500), (0, 500), (9, 2460)]",1131
4462,corsi,simultaneous,test,19,8,"[(-183, 250), (-96, -290), (-239, -63), (250, -171), (70, -98), (-245, 158), (-195, 75), (168, 159), (167, -215), (-53, 19), (-151, 166), (53, 244), (-40, 119), (142, -130), (-152, -218), (-254, -159)]",cccccccc,0,1365,"[(8, 1260)]",1260
4462,corsi,simultaneous,test,20,8,"[(-87, 168), (194, 266), (-18, -46), (-209, -258), (-31, -126), (91, -166), (212, -188), (-265, 250), (-138, -43), (-276, -41), (175, -42), (56, -29), (-236, 112), (210, -112), (130, -300), (-156, 282)]",cccccccc,0,5627,"[(4, 1191), (5, 730), (6, 490), (1, 1210), (11, 1480)]",1191
4462,corsi,forward,practice,0,2,"[(22, -157), (223, -87), (-19, 229), (-248, 280)]",cc,1,5824,"[(0, 2170), (1, 1640)]",2170
4462,corsi,forward,test,0,2,"[(-217, -104), (-214, 227), (-54, 123), (-52, 204)]",cc,1,2061,"[(0, 1090), (1, 760)]",1090
4462,corsi,forward,test,1,2,"[(-243, 262), (102, 18), (-179, -182), (252, -188)]",cc,0,3395,"[(1, 1370)]",1370
4462,corsi,forward,test,2,2,"[(-130, -36), (202, -240), (247, 121), (-185, 238)]",cc,1,2700,"[(0, 1730), (1, 760)]",1730
4462,corsi,forward,test,3,3,"[(-203, 180), (24, -213), (199, -196), (247, 253), (-104, 87), (-182, -96)]",ccc,1,3065,"[(0, 1350), (1, 830), (2, 570)]",1350
4462,corsi,forward,test,4,3,"[(-259, 243), (136, 116), (-77, -137), (-45, 183), (-213, -271), (-109, -238)]",ccc,0,1166,"[(2, 1061)]",1061
4462,corsi,forward,test,5,3,"[(29, -275), (-243, -2), (254, 275), (-100, 168), (3, -33), (-243, -191)]",ccc,1,3164,"[(0, 1290), (1, 681), (2, 880)]",1290
4462,corsi,forward,test,6,4,"[(-36, -257), (-129, -94), (-128, 254), (-79, -17), (141, 297), (-131, -253), (-210, 37), (-235, -55)]",cccc,1,3430,"[(0, 1370), (1, 590), (2, 620), (3, 430)]",1370
4462,corsi,forward,test,7,4,"[(-218, -129), (-72, -41), (276, 285), (102, -163), (-186, 26), (-260, 138), (106, -34), (-181, 147)]",cccc,0,2686,"[(1, 1181)]",1181
4462,corsi,forward,test,8,4,"[(-83, 98), (-175, 105), (158, -199), (14, -32), (263, -80), (265, 227), (-15, -235), (261, 93)]",cccc,1,3543,"[(0, 1260), (1, 550), (2, 750), (3, 560)]",1260
4462,corsi,forward,test,9,5,"[(211, -69), (-16, 194), (290, -229), (-237, -80), (-168, 30), (128, -253), (-159, -226), (-28, -24), (84, -88), (208, 156)]",ccccc,1,9036,"[(0, 1240), (1, 2070), (2, 860), (3, 2800), (4, 1540)]",1240
4462,corsi,forward,test,10,5,"[(43, -237), (-207, -84), (14, 201), (-56, -26), (264, -291), (235, 150), (-107, -246), (44, 120), (94, -136), (-287, 211)]",ccccc,0,3685,"[(0, 1540), (1, 680), (3, 1150)]",1540
4462,corsi,forward,test,11,5,"[(212, -65), (-272, 196), (-190, 278), (70, -86), (60, -247), (134, -240), (-198, -287), (-159, 113), (-6, -49), (-15, -254)]",ccccc,0,3330,"[(0, 1210), (2, 1910)]",1210
4462,corsi,forward,test,12,6,"[(-12, -88), (-121, -220), (246, -157), (164, -286), (-108, 79), (256, 112), (139, 142), (-296, -22), (-4, 15), (189, -79), (-179, -137), (160, 213)]",cccccc,0,2786,"[(0, 991), (1, 720), (3, 760)]",991
4462,corsi,forward,test,13,6,"[(298, 270), (148, 116), (186, -52), (-19, 265), (-215, 5), (254, 145), (56, 17), (-40, -213), (-169, 283), (-76, 45), (-270, -276), (-50, -57)]",cccccc,0,3060,"[(0, 1670), (2, 1180)]",1670
4462,corsi,forward,test,14,6,"[(-69, -90), (198, 198), (-281, -94), (33, 6), (121, 202), (-167, -84), (299, 157), (-92, -210), (129, -175), (248, 28), (-146, 162), (-11, 212)]",cccccc,0,4535,"[(0, 890), (1, 1370), (4, 1960)]",890
4462,corsi,sequence,practice,0,2,"[(109, -63), (-79, 30), (61, 222), (294, 67)]",cx,1,6164,"[(0, 3510), (1, 640)]",3510
4462,corsi,sequence,practice,1,2,"[(-299, 147), (263, 110), (149, -280), (69, -274)]",xc,0,3566,"[(0, 1140)]",1140
4462,corsi,sequence,practice,2,3,"[(-243, -75), (249, 194), (-245, 237), (-153, 99), (206, 105), (231, -184)]",xcc,0,13481,"[(1, 3741), (2, 1320), (5, 5400)]",3741
4462,corsi,sequence,practice,3,3,"[(-87, 85), (-101, -204), (52, -69), (-177, -2), (3, -150), (-71, 177)]",cxc,0,5084,"[(0, 1660), (4, 1410)]",1660
4462,corsi,sequence,test,0,2,"[(20, 205), (-110, -74), (-260, -54), (-297, 83)]",cx,1,2189,"[(0, 1260), (1, 720)]",1260
4462,corsi,sequence,test,1,2,"[(-151, -103), (-216, 77), (85, -284), (264, 73)]",cx,1,2110,"[(0, 1070), (1, 830)]",1070
4462,corsi,sequence,test,2,2,"[(-132, 279), (232, 79), (272, -77), (-295, -138)]",cx,1,2510,"[(0, 1370), (1, 930)]",1370
4462,corsi,sequence,test,3,3,"[(296, 140), (158, 54), (178, 127), (53, 156), (-79, -19), (218, -148)]",xcx,1,5915,"[(1, 4550), (0, 530), (2, 520)]",4550
4462,corsi,sequence,test,4,3,"[(-247, -229), (-222, -54), (-123, -98), (58, 248), (203, -6), (60, -51)]",cxx,1,3015,"[(0, 1610), (1, 560), (2, 530)]",1610
4462,corsi,sequence,test,5,3,"[(250, -55), (228, -137), (-8, -166), (75, 208), (-20, 117), (-208, -43)]",cxx,1,2895,"[(0, 1140), (1, 690), (2, 750)]",1140
4462,corsi,sequence,test,6,4,"[(103, 51), (22, -61), (141, 170), (-69, -63), (110, -274), (87, 275), (-89, 202), (-158, 72)]",cxxc,1,3350,"[(0, 1150), (3, 680), (1, 500), (2, 600)]",1150
4462,corsi,sequence,test,7,4,"[(19, -100), (78, 196), (257, -203), (-289, -160), (231, -105), (100, -75), (-160, -155), (-142, 139)]",cxcx,0,3250,"[(0, 1610), (1, 1430)]",1610
4462,corsi,sequence,test,8,4,"[(-61, -184), (-78, 24), (286, 182), (81, -121), (-252, -11), (-293, 262), (-57, 251), (255, 262)]",cxcx,0,3155,"[(0, 1300), (2, 830), (3, 710)]",1300
4462,corsi,sequence,test,9,5,"[(62, -65), (-119, -104), (-212, 105), (-103, 123), (140, -11), (61, 208), (96, -144), (276, 185), (185, -257), (21, -160)]",cxxcc,0,1961,"[(0, 1071), (4, 680)]",1071
4462,corsi,sequence,test,10,5,"[(239, 79), (140, -16), (-254, -54), (253, -36), (-140, -83), (-113, -245), (-291, 101), (204, -290), (-206, 157), (48, 7)]",cxcxx,0,7036,"[(0, 1050), (2, 3950), (4, 1721)]",1050
4462,corsi,sequence,test,11,5,"[(34, 233), (-51, -259), (-268, 137), (-189, -237), (168, -102), (-65, 225), (-226, -94), (-158, 103), (170, 5), (296, -263)]",xxccx,0,3086,"[(2, 1240), (3, 830), (1, 700)]",1240
4465,corsi,simultaneous,practice,0,2,"[(-194, -114), (255, -160), (-285, 153), (-269, -186)]",cc,1,2914,"[(0, 880), (1, 20)]",880
4465,corsi,simultaneous,test,0,2,"[(153, -282), (-201, 292), (141, -30), (-130, -168)]",cc,1,2042,"[(0, 1020), (1, 810)]",1020
4465,corsi,simultaneous,test,1,2,"[(-134, 7), (74, -23), (117, 278), (-212, -166)]",cc,1,1762,"[(0, 1030), (1, 520)]",1030
4465,corsi,simultaneous,test,2,2,"[(212, -254), (-274, 53), (59, 269), (-167, -191)]",cc,1,3272,"[(0, 1020), (1, 1130)]",1020
4465,corsi,simultaneous,test,3,3,"[(-140, 292), (-122, -187), (17, -288), (-81, -60), (244, -219), (298, 270)]",ccc,1,3379,"[(2, 960), (1, 1001), (0, 1100)]",960
4465,corsi,simultaneous,test,4,3,"[(19, 212), (48, -166), (-262, -116), (208, -16), (260, -189), (-244, 30)]",ccc,1,2888,"[(2, 1300), (1, 640), (0, 630)]",1300
4465,corsi,simultaneous,test,5,3,"[(-185, 20), (219, 240), (20, 215), (25, -167), (-250, 187), (190, 141)]",ccc,1,2266,"[(0, 750), (2, 680), (1, 520)]",750
4465,corsi,simultaneous,test,6,4,"[(-154, -51), (145, 144), (293, -244), (-6, 248), (-264, 153), (-255, -295), (-51, 122), (22, -77)]",cccc,1,2934,"[(0, 650), (2, 590), (1, 800), (3, 470)]",650
4465,corsi,simultaneous,test,7,4,"[(-139, -26), (63, 131), (-163, -273), (152, 165), (-278, 37), (-22, 30), (299, -15), (114, 22)]",cccc,1,3634,"[(2, 590), (0, 1290), (1, 520), (3, 500)]",590
4465,corsi,simultaneous,test,8,4,"[(-221, -190), (-228, -260), (71, -233), (-193, -95), (-60, -228), (234, -97), (287, -4), (191, 204)]",cccc,1,3175,"[(1, 1491), (0, 350), (3, 460), (2, 450)]",1491
4465,corsi,simultaneous,test,9,5,"[(-87, -8), (137, 236), (41, 279), (177, 47), (-274, 74), (193, -221), (-165, -51), (115, 141), (-2, -104), (-274, -174)]",ccccc,1,8950,"[(4, 980), (0, 730), (2, 570), (1, 220), (3, 5100)]",980
4465,corsi,simultaneous,test,10,5,"[(-106, 180), (83, -239), (124, -167), (248, 97), (152, 229), (-190, -248), (2, -37), (-50, -190), (-184, 13), (216, -139)]",ccccc,0,13766,"[(1, 1140), (2, 310), (3, 980), (0, 860), (8, 9950)]",1140
4465,corsi,simultaneous,test,11,5,"[(-175, 173), (-285, -16), (-63, 233), (22, -298), (57, -156), (92, 107), (202, -232), (-252, 118), (-153, -182), (214, 123)]",ccccc,0,5364,"[(3, 1500), (4, 710), (1, 710), (7, 2020)]",1500
4465,corsi,simultaneous,test,12,6,"[(-159, 105), (238, 16), (-231, 219), (39, -80), (-56, -125), (-14, -298), (73, 31), (-136, 180), (243, -71), (-46, 225), (-251, -200), (98, 240)]",cccccc,0,4114,"[(5, 1090), (4, 550), (3, 770), (7, 1280)]",1090
4465,corsi,simultaneous,test,13,6,"[(-161, -218), (22, 270), (-152, 132), (-64, -96), (124, -224), (-255, 231), (131, -126), (275, 250), (-18, -167), (-250, 161), (-9, 41), (131, 273)]",cccccc,0,8696,"[(0, 790), (4, 390), (3, 660), (1, 570), (2, 570), (11, 4170)]",790
4465,corsi,simultaneous,test,14,6,"[(172, 284), (-139, 77), (-89, -61), (-36, -191), (297, 53), (174, -254), (-37, -271), (50, -134), (298, 279), (63, 224), (-276, -128), (168, -6)]",cccccc,0,4642,"[(5, 1041), (2, 510), (1, 830), (4, 650), (8, 1080)]",1041
4465,corsi,forward,practice,0,2,"[(22, -157), (223, -87), (-19, 229), (-248, 280)]",cc,1,33586,"[(0, 17721), (1, 4851)]",17721
4465,corsi,forward,test,0,2,"[(-217, -104), (-214, 227), (-54, 123), (-52, 204)]",cc,1,3082,"[(0, 1890), (1, 980)]",1890
4465,corsi,forward,test,1,2,"[(-243, 262), (102, 18), (-179, -182), (252, -188)]",cc,1,2182,"[(0, 1360), (1, 610)]",1360
4465,corsi,forward,test,2,2,"[(-130, -36), (202, -240), (247, 121), (-185, 238)]",cc,1,2602,"[(0, 1660), (1, 730)]",1660
4465,corsi,forward,test,3,3,"[(-203, 180), (24, -213), (199, -196), (247, 253), (-104, 87), (-182, -96)]",ccc,0,1426,"[(1, 1320)]",1320
4465,corsi,forward,test,4,3,"[(-259, 243), (136, 116), (-77, -137), (-45, 183), (-213, -271), (-109, -238)]",ccc,1,3919,"[(0, 1940), (1, 340), (2, 931)]",1940
4465,corsi,forward,test,5,3,"[(29, -275), (-243, -2), (254, 275), (-100, 168), (3, -33), (-243, -191)]",ccc,1,3966,"[(0, 1680), (1, 1230), (2, 740)]",1680
4465,corsi,forward,test,6,4,"[(-36, -257), (-129, -94), (-128, 254), (-79, -17), (141, 297), (-131, -253), (-210, 37), (-235, -55)]",cccc,0,1366,"[(5, 1260)]",1260
4465,corsi,forward,test,7,4,"[(-218, -129), (-72, -41), (276, 285), (102, -163), (-186, 26), (-260, 138), (106, -34), (-181, 147)]",cccc,1,5705,"[(0, 540), (1, 960), (2, 1130), (3, 921)]",540
4465,corsi,forward,test,8,4,"[(-83, 98), (-175, 105), (158, -199), (14, -32), (263, -80), (265, 227), (-15, -235), (261, 93)]",cccc,1,3834,"[(0, 1220), (1, 470), (2, 800), (3, 920)]",1220
4465,corsi,forward,test,9,5,"[(211, -69), (-16, 194), (290, -229), (-237, -80), (-168, 30), (128, -253), (-159, -226), (-28, -24), (84, -88), (208, 156)]",ccccc,0,1186,"[(1, 1080)]",1080
4465,corsi,forward,test,10,5,"[(43, -237), (-207, -84), (14, 201), (-56, -26), (264, -291), (235, 150), (-107, -246), (44, 120), (94, -136), (-287, 211)]",ccccc,0,5309,"[(0, 3791), (1, 350), (7, 850)]",3791
4465,corsi,forward,test,11,5,"[(212, -65), (-272, 196), (-190, 278), (70, -86), (60, -247), (134, -240), (-198, -287), (-159, 113), (-6, -49), (-15, -254)]",ccccc,0,1306,"[(1, 1200)]",1200
4465,corsi,sequence,practice,0,2,"[(109, -63), (-79, 30), (61, 222), (294, 67)]",cx,1,11405,"[(0, 1550), (1, 7841)]",1550
4465,corsi,sequence,practice,1,2,"[(-299, 147), (263, 110), (149, -280), (69, -274)]",xc,0,1927,"[(0, 920)]",920
