,proband_id,test_name,trialn,sex,emotion,salience,f,rsp,rt
9,4396,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,2400
10,4396,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1270
11,4396,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,3510
12,4396,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1540
13,4396,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,1060
14,4396,emotion_recognition,14,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,2511
15,4396,emotion_recognition,15,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,1480
16,4396,emotion_recognition,16,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,1320
17,4396,emotion_recognition,17,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,620
18,4396,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,1190
19,4396,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1360
20,4396,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1840
21,4396,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,4230
22,4396,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,2110
23,4396,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Sad,650
24,4396,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,1300
25,4396,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Sad,730
26,4396,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Sad,780
27,4396,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Sad,1870
28,4396,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Neutral,1490
29,4396,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Sad,740
30,4396,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1400
31,4396,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Sad,1680
32,4396,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,950
33,4396,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,750
34,4396,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Happy,1641
35,4396,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Sad,1190
36,4396,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,360
37,4396,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Sad,660
38,4396,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1380
39,4396,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Sad,1560
0,4397,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,1860
1,4397,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,7260
2,4397,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1470
3,4397,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,6611
4,4397,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1440
5,4397,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,5610
6,4397,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,1950
7,4397,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1511
8,4397,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1680
9,4397,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,1620
10,4397,emotion_recognition,10,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1070
11,4397,emotion_recognition,11,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,1550
12,4397,emotion_recognition,12,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,990
13,4397,emotion_recognition,13,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,1710
14,4397,emotion_recognition,14,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,2040
15,4397,emotion_recognition,15,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,1410
16,4397,emotion_recognition,16,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Angry,4111
17,4397,emotion_recognition,17,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Neutral,1480
18,4397,emotion_recognition,18,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,2250
19,4397,emotion_recognition,19,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1590
20,4397,emotion_recognition,20,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1040
21,4397,emotion_recognition,21,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1220
22,4397,emotion_recognition,22,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,1350
23,4397,emotion_recognition,23,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Neutral,1920
24,4397,emotion_recognition,24,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,1830
25,4397,emotion_recognition,25,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1490
26,4397,emotion_recognition,26,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,2961
27,4397,emotion_recognition,27,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Neutral,690
28,4397,emotion_recognition,28,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,1280
29,4397,emotion_recognition,29,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1210
30,4397,emotion_recognition,30,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1360
31,4397,emotion_recognition,31,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1380
32,4397,emotion_recognition,32,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,1440
33,4397,emotion_recognition,33,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,1540
34,4397,emotion_recognition,34,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1220
35,4397,emotion_recognition,35,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,1240
36,4397,emotion_recognition,36,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,1060
37,4397,emotion_recognition,37,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,1740
38,4397,emotion_recognition,38,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1001
39,4397,emotion_recognition,39,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,1120
0,4398,emotion_recognition,0,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,2450
1,4398,emotion_recognition,1,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Afraid,3390
2,4398,emotion_recognition,2,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,2140
3,4398,emotion_recognition,3,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,2731
4,4398,emotion_recognition,4,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1610
5,4398,emotion_recognition,5,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Sad,2000
6,4398,emotion_recognition,6,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,1460
7,4398,emotion_recognition,7,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1800
8,4398,emotion_recognition,8,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1990
9,4398,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,1510
10,4398,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1400
11,4398,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,1480
12,4398,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1370
13,4398,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,2261
14,4398,emotion_recognition,14,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,1610
15,4398,emotion_recognition,15,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,650
16,4398,emotion_recognition,16,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Angry,2260
17,4398,emotion_recognition,17,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,1560
18,4398,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,1200
19,4398,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1480
20,4398,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1460
21,4398,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1800
22,4398,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,1481
23,4398,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Sad,2330
24,4398,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,870
25,4398,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1240
26,4398,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,2450
27,4398,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1560
28,4398,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,1740
29,4398,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1250
30,4398,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1480
31,4398,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1020
32,4398,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,1701
33,4398,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,1280
34,4398,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1440
35,4398,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Sad,4050
36,4398,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,1590
37,4398,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,2310
38,4398,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1480
39,4398,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,550
0,4401,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,4191
1,4401,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,7470
2,4401,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1690
3,4401,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,4631
4,4401,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1340
5,4401,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,9270
6,4401,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,2110
7,4401,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,2420
8,4401,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,7071
9,4401,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,2350
10,4401,emotion_recognition,10,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1190
11,4401,emotion_recognition,11,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,2160
12,4401,emotion_recognition,12,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1490
13,4401,emotion_recognition,13,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,4111
14,4401,emotion_recognition,14,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,1510
15,4401,emotion_recognition,15,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,1680
16,4401,emotion_recognition,16,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,2400
17,4401,emotion_recognition,17,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,6490
18,4401,emotion_recognition,18,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,1840
19,4401,emotion_recognition,19,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1640
20,4401,emotion_recognition,20,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1521
21,4401,emotion_recognition,21,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1770
22,4401,emotion_recognition,22,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,1210
23,4401,emotion_recognition,23,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Sad,1760
24,4401,emotion_recognition,24,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,990
25,4401,emotion_recognition,25,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1520
26,4401,emotion_recognition,26,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,2090
27,4401,emotion_recognition,27,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1170
28,4401,emotion_recognition,28,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Angry,3320
29,4401,emotion_recognition,29,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,960
30,4401,emotion_recognition,30,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1560
31,4401,emotion_recognition,31,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1230
32,4401,emotion_recognition,32,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,1420
33,4401,emotion_recognition,33,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,1080
34,4401,emotion_recognition,34,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,6000
35,4401,emotion_recognition,35,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,2540
36,4401,emotion_recognition,36,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,1010
37,4401,emotion_recognition,37,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,2841
38,4401,emotion_recognition,38,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1300
39,4401,emotion_recognition,39,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,3030
0,4402,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,960
1,4402,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,5311
2,4402,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1640
3,4402,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Angry,2550
4,4402,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1330
5,4402,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,2770
6,4402,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Sad,1700
7,4402,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,740
8,4402,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1920
9,4402,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,2090
10,4402,emotion_recognition,10,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1341
11,4402,emotion_recognition,11,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,2050
12,4402,emotion_recognition,12,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1110
13,4402,emotion_recognition,13,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,1600
14,4402,emotion_recognition,14,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,2300
15,4402,emotion_recognition,15,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,1560
16,4402,emotion_recognition,16,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Neutral,3620
17,4402,emotion_recognition,17,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,3021
18,4402,emotion_recognition,18,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,1750
19,4402,emotion_recognition,19,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Sad,3810
20,4402,emotion_recognition,20,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,960
21,4402,emotion_recognition,21,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1330
22,4402,emotion_recognition,22,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,2190
23,4402,emotion_recognition,23,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Angry,2030
24,4402,emotion_recognition,24,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,2170
25,4402,emotion_recognition,25,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1970
26,4402,emotion_recognition,26,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,4390
27,4402,emotion_recognition,27,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,2040
28,4402,emotion_recognition,28,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Neutral,1040
29,4402,emotion_recognition,29,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,2410
30,4402,emotion_recognition,30,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,2080
31,4402,emotion_recognition,31,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,2351
